candidate_id,concept,facet_id,automatic_decision,mean_target_score,mean_target_margin,manual_decision,manual_notes,description
slot_38__rabbit__r03__c162,rabbit,interaction_with_objects_or_people,borderline,0.3364866723616918,0.12462376058101654,unset,,"Against a shallow stream bank, soft pawing at the edge of a woven enclosure defines compact meadow forager."
slot_38__rabbit__r04__c242,rabbit,interaction_with_objects_or_people,reject,0.012476055882871151,-0.9334399411454797,unset,,Velvet-eared ground grazer displays gentle sniffing of a hand holding leafy greens beside a shallow stream bank.
slot_38__rabbit__r04__c243,rabbit,interaction_with_objects_or_people,rejected,0.4029148519039154,0.054151554902394615,unset,,"Within a calm farmyard, small hopping burrow forager demonstrates curious inspection of a cardboard tunnel."
slot_38__rabbit__r04__c245,rabbit,interaction_with_objects_or_people,borderline,0.20627868175506592,-0.05545267462730408,unset,,"Against a patch of dense brush, quick retreat beneath a low garden bench defines small long-eared burrow grazer."
slot_38__rabbit__r04__c246,rabbit,interaction_with_objects_or_people,reject,0.09982826560735703,-0.4325457587838173,unset,,White-tailed hind-legged meadow browser carries quiet resting beside a ceramic food dish across an open grassy clearing.
slot_38__rabbit__r05__c321,rabbit,interaction_with_objects_or_people,borderline,0.021653996780514717,-0.23413868062198162,unset,,Velvet-eared ground grazer carries soft pawing at the edge of a woven enclosure across a narrow riverside path.
slot_38__rabbit__r05__c322,rabbit,interaction_with_objects_or_people,accepted,0.6616815328598022,0.46847118188937503,unset,,"Beside a shallow stream bank, small hopping burrow forager reveals quick retreat beneath a low garden bench."
slot_38__rabbit__r05__c325,rabbit,interaction_with_objects_or_people,reject,0.04498402774333954,-0.8658253103494644,unset,,White-tailed hind-legged meadow browser displays curious inspection of a cardboard tunnel beside a patch of dense brush.
slot_38__rabbit__r05__c328,rabbit,interaction_with_objects_or_people,rejected,0.24933896027505398,-0.30424616920451325,unset,,"Against soft morning light, quiet resting beside a ceramic food dish defines compact garden grazer with powerful hind legs."
slot_38__wolf__r01__c001,wolf,interaction_with_objects_or_people,reject,0.04361826926469803,-0.5241484567523003,unset,,"Within a broad dirt trail, amber-eyed pack sentinel demonstrates cautious inspection of a distant trail camera."
slot_38__wolf__r01__c002,wolf,interaction_with_objects_or_people,borderline,0.07803168147802353,-0.26612696796655655,unset,,A brief pause beside an old boundary post distinguishes broad-pawed northern hunter near a quiet fence line.
slot_38__wolf__r02__c081,wolf,interaction_with_objects_or_people,reject,0.03117106296122074,-0.473579665645957,unset,,Broad-pawed northern hunter becomes recognizable through wide avoidance of boots near a remote campsite near a broad dirt trail.
slot_38__wolf__r02__c083,wolf,interaction_with_objects_or_people,reject,0.09922386705875397,-0.7464663833379745,unset,,Deep-chested roaming predator displays cautious inspection of a distant trail camera beside low evening light.
slot_38__wolf__r03__c161,wolf,interaction_with_objects_or_people,borderline,0.06256695836782455,-0.3229316249489784,unset,,"Against a broad dirt trail, a brief pause beside an old boundary post defines bushy-tailed woodland tracker."
slot_38__wolf__r03__c162,wolf,interaction_with_objects_or_people,borderline,0.14240148663520813,-0.27925509214401245,unset,,Deep-chested roaming predator carries watchful distance from a ranger across the valley across a quiet fence line.
slot_38__wolf__r04__c241,wolf,interaction_with_objects_or_people,reject,0.39906391501426697,-0.101377934217453,unset,,Bushy-tailed mountain pack tracker displays careful sniffing around an abandoned sled track beside a broad dirt trail.
slot_38__wolf__r04__c242,wolf,interaction_with_objects_or_people,accepted,0.6434262096881866,0.33946508169174194,unset,,"Within a quiet fence line, pale-muzzled forest pack hunter demonstrates cautious inspection of a distant trail camera."
slot_38__wolf__r04__c243,wolf,interaction_with_objects_or_people,borderline,0.08640798181295395,-0.3399222269654274,unset,,A brief pause beside an old boundary post distinguishes thick-coated howling sentinel near low evening light.
slot_38__wolf__r04__c244,wolf,interaction_with_objects_or_people,borderline,0.17750388383865356,-0.20934191346168518,unset,,"Against a shaded woodland edge, watchful distance from a ranger across the valley defines powerful wild pack traveler."
slot_39__deer__r01__c001,deer,interaction_with_objects_or_people,borderline,0.26470819115638733,-0.07228800654411316,unset,,"Careful approach toward a salt block distinguishes split-hoofed trail visitor near a sunlit garden path, where the moment appears unstaged."
slot_39__deer__r01__c003,deer,interaction_with_objects_or_people,reject,0.004488505423069,-0.9903684481978416,unset,,"Long-legged herd grazer carries alert watching of a distant roadside vehicle across a pale winter field; meanwhile, soft light preserves surface detail."
slot_39__deer__r02__c082,deer,interaction_with_objects_or_people,reject,0.010913562960922718,-0.9702132819220424,unset,,"Long-legged herd grazer displays still observation of a photographer across the clearing beside a rocky meadow, while ground contact stays clear."
slot_39__deer__r02__c083,deer,interaction_with_objects_or_people,accepted,0.9971175392468771,0.9956440660365237,unset,,"Within a pale winter field, branch-antlered woodland traveler demonstrates careful approach toward a salt block, where soft light preserves surface detail."
slot_39__deer__r03__c161,deer,interaction_with_objects_or_people,reject,0.1877892017364502,-0.5935324430465698,unset,,"Long-legged herd grazer carries curious sniffing beside an orchard fence across a sunlit garden path; meanwhile, the moment appears unstaged."
slot_39__deer__r03__c162,deer,interaction_with_objects_or_people,accepted,0.9721251328786215,0.9599302775847415,unset,,"Beside a rocky meadow, branch-antlered woodland traveler reveals alert watching of a distant roadside vehicle; ground contact stays clear."
slot_39__horse__r01__c001,horse,interaction_with_objects_or_people,rejected,0.4097135166327159,-0.09711211019506057,unset,,"Within low evening light, saddle-trained trail companion demonstrates gentle muzzle contact with an offered hand, where nearby tracks indicate scale."
slot_39__horse__r01__c002,horse,interaction_with_objects_or_people,accepted,0.7009743452072144,0.5696561324099699,unset,,"Patient standing beside a grooming brush distinguishes muscular farmyard traveler near a shaded woodland edge, where the setting supports the behavior."
slot_39__rabbit__r01__c001,rabbit,interaction_with_objects_or_people,borderline,0.16442465782165527,-0.27472570538520813,unset,,"Against scattered autumn leaves, quick retreat beneath a low garden bench defines compact meadow forager; the head and torso remain visible."
slot_39__rabbit__r01__c002,rabbit,interaction_with_objects_or_people,reject,0.033299919217824936,-0.43541500344872475,unset,,"Velvet-eared field grazer carries quiet resting beside a ceramic food dish across a patch of dense brush; meanwhile, the viewpoint remains level."
slot_39__rabbit__r02__c081,rabbit,interaction_with_objects_or_people,reject,0.06446444243192673,-0.39511022716760635,unset,,"Velvet-eared field grazer displays curious inspection of a cardboard tunnel beside scattered autumn leaves, while the head and torso remain visible."
slot_39__rabbit__r02__c082,rabbit,interaction_with_objects_or_people,accepted,0.6029093464215597,0.3760211020708084,unset,,"Within a patch of dense brush, short-tailed garden browser demonstrates soft pawing at the edge of a woven enclosure, where the viewpoint remains level."
slot_39__wolf__r01__c001,wolf,interaction_with_objects_or_people,rejected,0.4021662175655365,0.04602812727292379,unset,,"Deep-chested roaming predator carries wide avoidance of boots near a remote campsite across a shaded woodland edge; meanwhile, the posture remains natural."
slot_39__wolf__r01__c004,wolf,interaction_with_objects_or_people,reject,0.14059804379940033,-0.5514062196016312,unset,,"A clear view shows pale-muzzled forest sentinel with a brief pause beside an old boundary post, as surrounding plants provide scale."
slot_39__wolf__r02__c081,wolf,interaction_with_objects_or_people,reject,0.15145304799079895,-0.36284753680229187,unset,,"Within a shaded woodland edge, sharp-eared snow traveler demonstrates a brief pause beside an old boundary post, where the posture remains natural."
slot_39__wolf__r02__c083,wolf,interaction_with_objects_or_people,reject,0.14513041079044342,-0.467998668551445,unset,,"Against a narrow riverside path, wide avoidance of boots near a remote campsite defines pale-muzzled forest sentinel; the setting supports the behavior."
slot_39__wolf__r03__c164,wolf,interaction_with_objects_or_people,reject,0.040372807532548904,-0.5869467072188854,unset,,"Within a shallow stream bank, long-legged forest tracker demonstrates watchful distance from a ranger across the valley, where surrounding plants provide scale."
slot_39__wolf__r03__c165,wolf,interaction_with_objects_or_people,reject,0.08479049056768417,-0.600328303873539,unset,,"Wide avoidance of boots near a remote campsite distinguishes thick-coated wilderness runner near a calm farmyard, where the posture remains natural."
slot_39__wolf__r04__c241,wolf,interaction_with_objects_or_people,borderline,0.2107548713684082,-0.13322624564170837,unset,,"Against a shaded woodland edge, watchful distance from a ranger across the valley defines powerful wild pack traveler; the posture remains natural."
slot_39__wolf__r04__c242,wolf,interaction_with_objects_or_people,accepted,0.8851655324300131,0.8093217488688728,unset,,"Large gray howling pack hunter carries wide avoidance of boots near a remote campsite across a misty hillside; meanwhile, nearby tracks indicate scale."
slot_39__wolf__r04__c243,wolf,interaction_with_objects_or_people,accepted,0.8790635069211324,0.8245796315992872,unset,,"Beside a narrow riverside path, wild gray pack predator reveals careful sniffing around an abandoned sled track; the setting supports the behavior."
slot_39__wolf__r04__c245,wolf,interaction_with_objects_or_people,borderline,0.24149590730667114,-0.06462258100509644,unset,,"A clear view shows amber-eyed wilderness pack sentinel with a brief pause beside an old boundary post, as the posture remains natural."
slot_40__deer__r01__c001,deer,interaction_with_objects_or_people,accepted,0.9898252288500468,0.9854760076462602,unset,,"Beside a broad dirt trail, branch-antlered woodland traveler reveals a sudden retreat from boots on the trail; its full body stays visible."
slot_40__deer__r01__c003,deer,interaction_with_objects_or_people,accepted,0.9596089919408163,0.930532809967796,unset,,"A clear view shows slender-legged forest grazer with careful approach toward a salt block, as the head and torso remain visible."
slot_40__horse__r01__c001,horse,interaction_with_objects_or_people,accepted,0.995177169640859,0.9939168964532049,unset,,"Swift-maned open-field runner carries steady response to a rider's rein signal across a narrow riverside path; meanwhile, soft light preserves surface detail."
slot_40__horse__r01__c002,horse,interaction_with_objects_or_people,accepted,0.9981509844462076,0.9975259357743198,unset,,"Beside a shallow stream bank, long-maned pasture runner reveals careful stepping into a waiting trailer; the pose shows balanced proportions."
slot_40__horse__r02__c081,horse,interaction_with_objects_or_people,accepted,0.9841822981834412,0.973215679890321,unset,,"Within a narrow riverside path, long-maned pasture runner demonstrates patient standing beside a grooming brush, where soft light preserves surface detail."
slot_40__horse__r02__c082,horse,interaction_with_objects_or_people,accepted,0.9971366922060648,0.9958467392328506,unset,,"Calm acceptance of a saddle and bridle distinguishes broad-chested stable resident near a shallow stream bank, where the pose shows balanced proportions."
slot_40__rabbit__r01__c002,rabbit,interaction_with_objects_or_people,reject,0.17073573172092438,-0.3631353825330734,unset,,"A clear view shows long-eared meadow grazer with soft pawing at the edge of a woven enclosure, as surrounding plants provide scale."
slot_40__rabbit__r01__c003,rabbit,interaction_with_objects_or_people,borderline,0.5165128807226816,0.3512130876382192,unset,,"Soft-coated burrow dweller displays quick retreat beneath a low garden bench beside a sunlit garden path, while the posture remains natural."
slot_40__rabbit__r02__c081,rabbit,interaction_with_objects_or_people,reject,0.0519382506608963,-0.6300707906484604,unset,,"Against a weathered wooden gate, quiet resting beside a ceramic food dish defines long-eared meadow grazer; the setting supports the behavior."
slot_40__rabbit__r02__c082,rabbit,interaction_with_objects_or_people,accepted,0.7580509980519613,0.6604178411265215,unset,,"Soft-coated burrow dweller carries gentle sniffing of a hand holding leafy greens across soft morning light; meanwhile, surrounding plants provide scale."
slot_40__rabbit__r03__c162,rabbit,interaction_with_objects_or_people,reject,0.08375140279531479,-0.4890125170350075,unset,,"Within soft morning light, small hind-legged field browser demonstrates quick retreat beneath a low garden bench, where surrounding plants provide scale."
slot_40__rabbit__r03__c163,rabbit,interaction_with_objects_or_people,accepted,0.377165824174881,0.06363143523534139,unset,,"Quiet resting beside a ceramic food dish distinguishes white-tailed garden visitor near a sunlit garden path, where the posture remains natural."
slot_40__wolf__r01__c001,wolf,interaction_with_objects_or_people,reject,0.06885950267314911,-0.6515115052461624,unset,,"A clear view shows pale-muzzled forest sentinel with a brief pause beside an old boundary post, as ground contact stays clear."
slot_40__wolf__r01__c002,wolf,interaction_with_objects_or_people,borderline,0.13411098718643188,-0.19520241022109985,unset,,"Gray pack hunter displays watchful distance from a ranger across the valley beside a calm farmyard, while soft light preserves surface detail."
slot_40__wolf__r02__c082,wolf,interaction_with_objects_or_people,borderline,0.14910352230072021,-0.12242084741592407,unset,,"Beside a calm farmyard, long-legged forest tracker reveals cautious inspection of a distant trail camera; soft light preserves surface detail."
slot_40__wolf__r02__c084,wolf,interaction_with_objects_or_people,reject,0.013652579858899117,-0.7104250621050596,unset,,"A clear view shows amber-eyed pack sentinel with watchful distance from a ranger across the valley, as the moment appears unstaged."
slot_40__wolf__r03__c161,wolf,interaction_with_objects_or_people,reject,0.1072702631354332,-0.48081526905298233,unset,,"Within a shallow stream bank, long-legged forest tracker demonstrates watchful distance from a ranger across the valley, where ground contact stays clear."
slot_40__wolf__r03__c162,wolf,interaction_with_objects_or_people,reject,0.032023899257183075,-0.4189160242676735,unset,,"Wide avoidance of boots near a remote campsite distinguishes thick-coated wilderness runner near a calm farmyard, where soft light preserves surface detail."
slot_40__wolf__r04__c242,wolf,interaction_with_objects_or_people,borderline,0.08394786715507507,-0.29905375838279724,unset,,"A clear view shows amber-eyed wilderness pack sentinel with a brief pause beside an old boundary post, as soft light preserves surface detail."
slot_40__wolf__r04__c243,wolf,interaction_with_objects_or_people,reject,0.19419921934604645,-0.3184077590703964,unset,,"Long-legged snow pack hunter displays watchful distance from a ranger across the valley beside scattered autumn leaves, while the pose shows balanced proportions."
slot_40__wolf__r04__c244,wolf,interaction_with_objects_or_people,reject,0.17376667261123657,-0.3912436366081238,unset,,"Within a patch of dense brush, deep-chested gray pack runner demonstrates wide avoidance of boots near a remote campsite, where the moment appears unstaged."
slot_40__wolf__r04__c245,wolf,interaction_with_objects_or_people,accepted,0.9564878543217977,0.9370945102224747,unset,,"Careful sniffing around an abandoned sled track distinguishes bushy-tailed mountain pack tracker near an open grassy clearing, where ground contact stays clear."
slot_41__deer__r01__c001,deer,interaction_with_other_animals,reject,0.07150453329086304,-0.8421827554702759,unset,,A split-hoofed forest visitor shows nose contact with another woodland browser.
slot_41__deer__r01__c002,deer,interaction_with_other_animals,reject,0.09102155268192291,-0.5636901706457138,unset,,Close grazing beside several herd companions is visible on a large-eared woodland grazer.
slot_41__deer__r02__c081,deer,interaction_with_other_animals,reject,0.003577829571440816,-0.9847232687752694,unset,,Synchronized alert posture across the herd marks a split-hoofed grazer.
slot_41__deer__r02__c082,deer,interaction_with_other_animals,accepted,0.9566574295361837,0.9288436540712913,unset,,A forest herd grazer reveals an antler display toward a competing male.
slot_41__horse__r01__c001,horse,interaction_with_other_animals,accepted,0.922479490439097,0.8891950018393496,unset,,Close following behind the herd leader identifies a flowing-tailed field grazer.
slot_41__horse__r01__c002,horse,interaction_with_other_animals,accepted,0.9902167518933614,0.9852460140537005,unset,,A saddle-trained trail companion shows parallel grazing beside several herd companions.
slot_41__rabbit__r01__c001,rabbit,interaction_with_other_animals,accepted,0.6264194548130035,0.3859618951876958,unset,,Close huddling with smaller meadow companions is visible on a white-tailed garden browser.
slot_41__rabbit__r01__c003,rabbit,interaction_with_other_animals,reject,0.056841280311346054,-0.5144270397722721,unset,,Parallel grazing beside several burrow residents defines a velvet-eared grass grazer.
slot_41__wolf__r01__c001,wolf,interaction_with_other_animals,reject,0.34186840057373047,-0.19812053442001343,unset,,A broad-pawed northern hunter has protective positioning near younger pack members.
slot_41__wolf__r01__c002,wolf,interaction_with_other_animals,rejected,0.5623965164025625,0.1753586878379186,unset,,Close formation beside related pack members defines a sharp-eared snow tracker.
slot_41__wolf__r02__c081,wolf,interaction_with_other_animals,reject,0.05650286749005318,-0.8569390885531902,unset,,A tense boundary display toward a rival group identifies a broad-pawed tracker.
slot_41__wolf__r02__c082,wolf,interaction_with_other_animals,reject,0.0016028158133849502,-0.9337194688851014,unset,,An amber-eyed hunter shows coordinated pressure around a fleeing hoofed grazer.
slot_41__wolf__r03__c161,wolf,interaction_with_other_animals,reject,0.14465023577213287,-0.43532131612300873,unset,,An amber-eyed hunter carries close formation beside related pack members.
slot_41__wolf__r03__c162,wolf,interaction_with_other_animals,reject,0.03926796093583107,-0.8459670506417751,unset,,Nose-to-muzzle greeting within the family group marks a northern pack runner.
slot_41__wolf__r04__c241,wolf,interaction_with_other_animals,reject,0.00010801821917993948,-0.9987430426481296,unset,,Coordinated pressure around a fleeing hoofed grazer is visible on a northern pack runner.
slot_41__wolf__r04__c242,wolf,interaction_with_other_animals,rejected,0.5358943939208984,0.1066352737446626,unset,,A bushy-tailed pack tracker has protective positioning near younger pack members.
slot_41__wolf__r04__c243,wolf,interaction_with_other_animals,reject,0.12123791128396988,-0.4043930396437645,unset,,Close formation beside related pack members defines a mountain pack hunter.
slot_41__wolf__r04__c245,wolf,interaction_with_other_animals,reject,0.005210861563682556,-0.868169441819191,unset,,A tense boundary display toward a rival group marks a long-legged pack tracker.
slot_41__wolf__r05__c322,wolf,interaction_with_other_animals,reject,0.3616366386413574,-0.19631582498550415,unset,,A tense boundary display toward a rival group identifies a mountain pack hunter.
slot_41__wolf__r05__c324,wolf,interaction_with_other_animals,rejected,0.6838964323202769,0.44751693354919553,unset,,Protective positioning near younger pack members is visible on a long-legged pack tracker.
slot_41__wolf__r05__c325,wolf,interaction_with_other_animals,borderline,0.28837934136390686,-0.1573674976825714,unset,,A wild gray pack hunter has close formation beside related pack members.
slot_41__wolf__r05__c326,wolf,interaction_with_other_animals,reject,0.1440972238779068,-0.6828096359968185,unset,,Nose-to-muzzle greeting within the family group defines a howling snow hunter.
slot_41__wolf__r06__c401,wolf,interaction_with_other_animals,accepted,0.9050326148668925,0.8368151312073072,unset,,Protective positioning near younger pack members defines a mountain pack hunter.
slot_41__wolf__r06__c402,wolf,interaction_with_other_animals,reject,0.06786725670099258,-0.48887111991643906,unset,,A pale-muzzled pack sentinel carries close formation beside related pack members.
slot_41__wolf__r06__c404,wolf,interaction_with_other_animals,reject,0.20625746250152588,-0.5228203535079956,unset,,A wild gray pack hunter reveals a tense boundary display toward a rival group.
slot_41__wolf__r06__c405,wolf,interaction_with_other_animals,reject,0.07772793620824814,-0.4678783193230629,unset,,Coordinated pressure around a fleeing hoofed grazer identifies a howling snow hunter.
slot_41__wolf__r07__c481,wolf,interaction_with_other_animals,reject,0.022362452000379562,-0.5340892858803272,unset,,A pale-muzzled pack sentinel shows a tense boundary display toward a rival group.
slot_41__wolf__r07__c483,wolf,interaction_with_other_animals,reject,0.3258589804172516,-0.1627696454524994,unset,,A wild gray pack hunter has protective positioning near younger pack members.
slot_41__wolf__r07__c484,wolf,interaction_with_other_animals,accepted,0.7919448614120483,0.6048498128851255,unset,,Close formation beside related pack members defines a howling snow hunter.
slot_41__wolf__r07__c485,wolf,interaction_with_other_animals,accepted,0.9136379162470499,0.8639833495641748,unset,,A forest pack sentinel carries nose-to-muzzle greeting within the family group.
slot_42__deer__r01__c001,deer,interaction_with_other_animals,reject,0.029958344995975494,-0.9206066951155663,unset,,Synchronized alert posture across the herd defines a slender-legged herd grazer.
slot_42__deer__r01__c002,deer,interaction_with_other_animals,accepted,0.9942633509635925,0.9925458675328022,unset,,An alert brown woodland browser carries an antler display toward a competing male.
slot_42__horse__r01__c001,horse,interaction_with_other_animals,accepted,0.9575503865877787,0.9224767250319322,unset,,A tall long-faced grazer has playful running beside a younger pasture companion.
slot_42__horse__r01__c002,horse,interaction_with_other_animals,accepted,0.9990366498629252,0.9985344509865778,unset,,Mutual neck grooming with a familiar partner defines a bridled stable companion.
slot_42__horse__r02__c081,horse,interaction_with_other_animals,accepted,0.8948759237925211,0.8409478403627872,unset,,Parallel grazing beside several herd companions identifies a flowing-tailed grazer.
slot_42__horse__r02__c082,horse,interaction_with_other_animals,accepted,0.8062906463940939,0.7100462336093187,unset,,A farm runner shows ear-pinned warning toward a newcomer at feed.
slot_42__rabbit__r01__c001,rabbit,interaction_with_other_animals,reject,0.06761132180690765,-0.7425465732812881,unset,,A quick-footed burrow resident carries a rapid chase around a familiar group member.
slot_42__rabbit__r01__c002,rabbit,interaction_with_other_animals,accepted,0.8440905610720316,0.7059331208777925,unset,,A warning foot thump near feeding companions marks a round-eyed clover browser.
slot_42__wolf__r01__c001,wolf,interaction_with_other_animals,reject,0.04701456055045128,-0.596662137657404,unset,,A tense boundary display toward a rival group marks a bushy-tailed forest tracker.
slot_42__wolf__r01__c003,wolf,interaction_with_other_animals,reject,0.013138181529939175,-0.9303355747833848,unset,,Protective positioning near younger pack members identifies a long-legged wilderness hunter.
slot_42__wolf__r02__c081,wolf,interaction_with_other_animals,reject,0.004914349876344204,-0.9333023959770799,unset,,A bushy-tailed tracker has close formation beside related pack members.
slot_42__wolf__r02__c082,wolf,interaction_with_other_animals,reject,0.25227853655815125,-0.38747885823249817,unset,,Nose-to-muzzle greeting within the family group defines a mountain pack hunter.
slot_42__wolf__r03__c161,wolf,interaction_with_other_animals,reject,0.003382995957508683,-0.9595170465763658,unset,,Coordinated pressure around a fleeing hoofed grazer identifies a mountain pack hunter.
slot_42__wolf__r03__c162,wolf,interaction_with_other_animals,reject,0.07047876715660095,-0.7787794172763824,unset,,A pale-muzzled sentinel shows protective positioning near younger pack members.
slot_42__wolf__r04__c242,wolf,interaction_with_other_animals,reject,0.005210861563682556,-0.868169441819191,unset,,A tense boundary display toward a rival group marks a long-legged pack tracker.
slot_42__wolf__r04__c243,wolf,interaction_with_other_animals,reject,0.0018440944841131568,-0.9936038391897455,unset,,A wild gray pack hunter reveals coordinated pressure around a fleeing hoofed grazer.
slot_42__wolf__r04__c244,wolf,interaction_with_other_animals,accepted,0.9818116426467896,0.971992035706838,unset,,Protective positioning near younger pack members identifies a howling snow hunter.
slot_42__wolf__r04__c245,wolf,interaction_with_other_animals,reject,0.03638365864753723,-0.7295692265033722,unset,,A forest pack sentinel shows close formation beside related pack members.
slot_43__deer__r01__c001,deer,interaction_with_other_animals,reject,0.09188367426395416,-0.8100946992635727,unset,,Long-legged herd grazer becomes recognizable through close grazing beside several herd companions near a patch of dense brush.
slot_43__deer__r01__c002,deer,interaction_with_other_animals,accepted,0.9976463913917542,0.9964242922336174,unset,,A clear view shows branch-antlered woodland traveler with protective standing near a spotted youngster near an open grassy clearing.
slot_43__deer__r02__c081,deer,interaction_with_other_animals,accepted,0.9893122712771097,0.9853187158005312,unset,,"Against a patch of dense brush, an antler display toward a competing male defines branch-antlered woodland traveler."
slot_43__deer__r02__c083,deer,interaction_with_other_animals,rejected,0.7236206928888956,0.4624439273029566,unset,,"Beside a weathered wooden gate, slender-legged forest grazer reveals close grazing beside several herd companions."
slot_43__horse__r01__c001,horse,interaction_with_other_animals,accepted,0.8249479929606119,0.7108886375402411,unset,,"Beside a rocky meadow, upright-eared pasture grazer reveals parallel grazing beside several herd companions."
slot_43__horse__r01__c003,horse,interaction_with_other_animals,accepted,0.9973556796709696,0.9959238962522553,unset,,A clear view shows long-maned pasture runner with playful running beside a younger pasture companion near a broad dirt trail.
slot_43__rabbit__r01__c001,rabbit,interaction_with_other_animals,accepted,0.929598351319631,0.8785664923489094,unset,,A clear view shows short-tailed garden browser with nose touching with another long-eared grazer near a misty hillside.
slot_43__rabbit__r01__c002,rabbit,interaction_with_other_animals,reject,0.00583679648116231,-0.9568545105867088,unset,,Twitch-nosed ground dweller displays parallel grazing beside several burrow residents beside a narrow riverside path.
slot_43__wolf__r01__c003,wolf,interaction_with_other_animals,reject,0.002762674354016781,-0.900486052967608,unset,,A tense boundary display toward a rival group distinguishes gray pack hunter near a quiet fence line.
slot_43__wolf__r01__c004,wolf,interaction_with_other_animals,reject,0.0015883827582001686,-0.7281478261575103,unset,,"Against low evening light, coordinated pressure around a fleeing hoofed grazer defines long-legged forest tracker."
slot_43__wolf__r02__c081,wolf,interaction_with_other_animals,reject,0.0065888091921806335,-0.4874642565846443,unset,,"Beside a pale winter field, pale-muzzled forest sentinel reveals coordinated pressure around a fleeing hoofed grazer."
slot_43__wolf__r02__c083,wolf,interaction_with_other_animals,reject,0.002801103750243783,-0.5602216885890812,unset,,A clear view shows long-legged forest tracker with close formation beside related pack members near a quiet fence line.
slot_43__wolf__r03__c161,wolf,interaction_with_other_animals,rejected,0.6659726401170095,0.4492258131504059,unset,,Nose-to-muzzle greeting within the family group distinguishes gray pack hunter near a pale winter field.
slot_43__wolf__r03__c162,wolf,interaction_with_other_animals,rejected,0.17540108660856882,-0.31817371149857837,unset,,"Against a broad dirt trail, a tense boundary display toward a rival group defines long-legged forest tracker."
slot_43__wolf__r04__c241,wolf,interaction_with_other_animals,accepted,0.8129823207855225,0.6976261377955476,unset,,A clear view shows wild gray pack predator with protective positioning near younger pack members near a pale winter field.
slot_43__wolf__r04__c242,wolf,interaction_with_other_animals,reject,0.344014972448349,-0.15140250325202942,unset,,Broad-pawed northern pack tracker displays close formation beside related pack members beside a broad dirt trail.
slot_43__wolf__r04__c244,wolf,interaction_with_other_animals,reject,0.0036223570350557566,-0.9730504711624235,unset,,A tense boundary display toward a rival group distinguishes long-legged snow pack hunter near low evening light.
slot_43__wolf__r04__c245,wolf,interaction_with_other_animals,reject,0.0028347144834697247,-0.9670126070268452,unset,,"Against a shaded woodland edge, coordinated pressure around a fleeing hoofed grazer defines deep-chested gray pack runner."
slot_43__wolf__r05__c321,wolf,interaction_with_other_animals,accepted,0.777790387471517,0.6062337743739287,unset,,Broad-pawed northern pack tracker carries a tense boundary display toward a rival group across a pale winter field.
slot_43__wolf__r05__c322,wolf,interaction_with_other_animals,reject,0.002417665207758546,-0.9472633188124746,unset,,"Beside a broad dirt trail, amber-eyed wilderness pack sentinel reveals coordinated pressure around a fleeing hoofed grazer."
slot_43__wolf__r05__c323,wolf,interaction_with_other_animals,reject,0.09137260913848877,-0.7572171092033386,unset,,Long-legged snow pack hunter becomes recognizable through protective positioning near younger pack members near a quiet fence line.
slot_43__wolf__r05__c324,wolf,interaction_with_other_animals,reject,0.12179109454154968,-0.39451923966407776,unset,,A clear view shows deep-chested gray pack runner with close formation beside related pack members near low evening light.
slot_43__wolf__r06__c401,wolf,interaction_with_other_animals,reject,0.02317105606198311,-0.7157772891223431,unset,,"Within a pale winter field, amber-eyed wilderness pack sentinel demonstrates close formation beside related pack members."
slot_43__wolf__r06__c403,wolf,interaction_with_other_animals,borderline,0.5206781675418218,0.306328147649765,unset,,"Against a quiet fence line, a tense boundary display toward a rival group defines deep-chested gray pack runner."
slot_43__wolf__r06__c404,wolf,interaction_with_other_animals,reject,0.2855514883995056,-0.284637451171875,unset,,Bushy-tailed mountain pack tracker carries coordinated pressure around a fleeing hoofed grazer across low evening light.
slot_43__wolf__r06__c405,wolf,interaction_with_other_animals,reject,0.015025216154754162,-0.9634836735203862,unset,,"Beside a shaded woodland edge, pale-muzzled forest pack hunter reveals protective positioning near younger pack members."
slot_43__wolf__r07__c481,wolf,interaction_with_other_animals,reject,0.0034132578875869513,-0.8287463209126145,unset,,Long-legged snow pack hunter becomes recognizable through coordinated pressure around a fleeing hoofed grazer near a pale winter field.
slot_43__wolf__r07__c482,wolf,interaction_with_other_animals,rejected,0.5882939596970876,0.3164406940340996,unset,,A clear view shows deep-chested gray pack runner with protective positioning near younger pack members near a broad dirt trail.
slot_43__wolf__r07__c483,wolf,interaction_with_other_animals,accepted,0.9089596470197042,0.8594647031277418,unset,,Bushy-tailed mountain pack tracker displays close formation beside related pack members beside a quiet fence line.
slot_43__wolf__r07__c485,wolf,interaction_with_other_animals,accepted,0.9711168011029562,0.9559408898154894,unset,,A tense boundary display toward a rival group distinguishes thick-coated howling sentinel near a shaded woodland edge.
slot_44__deer__r01__c001,deer,interaction_with_other_animals,accepted,0.9931249419848124,0.9890409696381539,unset,,"Within soft morning light, slender-legged forest grazer demonstrates an antler display toward a competing male, where nearby tracks indicate scale."
slot_44__deer__r01__c002,deer,interaction_with_other_animals,rejected,0.6450801740090052,0.33853609627112746,unset,,"Nose contact with another woodland browser distinguishes white-tailed meadow visitor near a sunlit garden path, where the setting supports the behavior."
