condition,record_type,original_description,embedding_prompt,token_ids,decoded_tokens,selected_token_id,selected_token,selected_token_position,token_count_with_special_tokens,model_max_length,truncation_occurred
fixed_suffix,description,"Beside soft morning light, purring room-explorer reveals an offered hand before rubbing its cheek.","Beside soft morning light, purring room-explorer reveals an offered hand before rubbing its cheek. This sentence describes the concept","[49406, 13519, 3773, 1119, 1395, 267, 1727, 2540, 1530, 268, 15776, 6621, 550, 9395, 2463, 1348, 41262, 902, 21227, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""soft</w>"", ""morning</w>"", ""light</w>"", "",</w>"", ""pur"", ""ring</w>"", ""room</w>"", ""-</w>"", ""explorer</w>"", ""reveals</w>"", ""an</w>"", ""offered</w>"", ""hand</w>"", ""before</w>"", ""rubbing</w>"", ""its</w>"", ""cheek</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,24,26,77,False
fixed_suffix,description,A walking partner by matching their pace distinguishes broad-pawed gate-watcher near low evening light.,A walking partner by matching their pace distinguishes broad-pawed gate-watcher near low evening light. This sentence describes the concept,"[49406, 320, 3941, 4568, 638, 11840, 911, 9450, 15053, 2502, 12623, 268, 765, 3478, 3302, 268, 35971, 2252, 1042, 2285, 1395, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""walking</w>"", ""partner</w>"", ""by</w>"", ""matching</w>"", ""their</w>"", ""pace</w>"", ""distingui"", ""shes</w>"", ""broad</w>"", ""-</w>"", ""pa"", ""wed</w>"", ""gate</w>"", ""-</w>"", ""watcher</w>"", ""near</w>"", ""low</w>"", ""evening</w>"", ""light</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,26,28,77,False
fixed_suffix,description,Sharp-eared field-stalker carries a roadside light with a brief cautious pause across a calm farmyard.,Sharp-eared field-stalker carries a roadside light with a brief cautious pause across a calm farmyard. This sentence describes the concept,"[49406, 8157, 268, 9127, 1570, 268, 26777, 17982, 320, 26928, 1395, 593, 320, 8954, 36579, 19439, 2500, 320, 7011, 1578, 1152, 746, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""sharp</w>"", ""-</w>"", ""eared</w>"", ""field</w>"", ""-</w>"", ""stalker</w>"", ""carries</w>"", ""a</w>"", ""roadside</w>"", ""light</w>"", ""with</w>"", ""a</w>"", ""brief</w>"", ""cautious</w>"", ""pause</w>"", ""across</w>"", ""a</w>"", ""calm</w>"", ""far"", ""my"", ""ard</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,27,29,77,False
fixed_suffix,description,Long-clawed wilderness-resident carries an empty trail after detecting approaching voices across a rocky meadow.,Long-clawed wilderness-resident carries an empty trail after detecting approaching voices across a rocky meadow. This sentence describes the concept,"[49406, 1538, 268, 940, 3478, 16506, 268, 9016, 17982, 550, 7893, 4921, 953, 41290, 12164, 9144, 2500, 320, 9648, 17195, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""long</w>"", ""-</w>"", ""cla"", ""wed</w>"", ""wilderness</w>"", ""-</w>"", ""resident</w>"", ""carries</w>"", ""an</w>"", ""empty</w>"", ""trail</w>"", ""after</w>"", ""detecting</w>"", ""approaching</w>"", ""voices</w>"", ""across</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,25,27,77,False
fixed_suffix,description,"Within a quiet fence line, pale-muzzled forest pack hunter demonstrates cautious inspection of a distant trail camera.","Within a quiet fence line, pale-muzzled forest pack hunter demonstrates cautious inspection of a distant trail camera. This sentence describes the concept","[49406, 4154, 320, 7557, 12679, 1148, 267, 12518, 268, 670, 39075, 4167, 3420, 6099, 24806, 36579, 15142, 539, 320, 18949, 4921, 3934, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""a</w>"", ""quiet</w>"", ""fence</w>"", ""line</w>"", "",</w>"", ""pale</w>"", ""-</w>"", ""mu"", ""zzled</w>"", ""forest</w>"", ""pack</w>"", ""hunter</w>"", ""demonstrates</w>"", ""cautious</w>"", ""inspection</w>"", ""of</w>"", ""a</w>"", ""distant</w>"", ""trail</w>"", ""camera</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,27,29,77,False
fixed_suffix,description,"Beside a shallow stream bank, small hopping burrow forager reveals quick retreat beneath a low garden bench.","Beside a shallow stream bank, small hopping burrow forager reveals quick retreat beneath a low garden bench. This sentence describes the concept","[49406, 13519, 320, 23730, 3322, 2723, 267, 2442, 27606, 1039, 1044, 645, 10443, 6621, 3712, 11210, 16850, 320, 1042, 2756, 8771, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""a</w>"", ""shallow</w>"", ""stream</w>"", ""bank</w>"", "",</w>"", ""small</w>"", ""hopping</w>"", ""bur"", ""row</w>"", ""for"", ""ager</w>"", ""reveals</w>"", ""quick</w>"", ""retreat</w>"", ""beneath</w>"", ""a</w>"", ""low</w>"", ""garden</w>"", ""bench</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,26,28,77,False
fixed_suffix,description,Brown woodland browser with branching antlers displays a sudden retreat from boots on the trail beside soft morning light.,Brown woodland browser with branching antlers displays a sudden retreat from boots on the trail beside soft morning light. This sentence describes the concept,"[49406, 2866, 17447, 19768, 593, 3684, 1439, 47720, 15648, 320, 15433, 11210, 633, 7319, 525, 518, 4921, 13519, 3773, 1119, 1395, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""brown</w>"", ""woodland</w>"", ""browser</w>"", ""with</w>"", ""bran"", ""ching</w>"", ""antlers</w>"", ""displays</w>"", ""a</w>"", ""sudden</w>"", ""retreat</w>"", ""from</w>"", ""boots</w>"", ""on</w>"", ""the</w>"", ""trail</w>"", ""beside</w>"", ""soft</w>"", ""morning</w>"", ""light</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,26,28,77,False
fixed_suffix,description,A clear view shows powerful paddock runner with steady response to a rider's rein signal near a broad dirt trail.,A clear view shows powerful paddock runner with steady response to a rider's rein signal near a broad dirt trail. This sentence describes the concept,"[49406, 320, 3143, 1093, 2665, 4875, 29590, 7913, 593, 12937, 5399, 531, 320, 9707, 568, 45009, 10781, 2252, 320, 12623, 11795, 4921, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""powerful</w>"", ""paddock</w>"", ""runner</w>"", ""with</w>"", ""steady</w>"", ""response</w>"", ""to</w>"", ""a</w>"", ""rider</w>"", ""'s</w>"", ""rein</w>"", ""signal</w>"", ""near</w>"", ""a</w>"", ""broad</w>"", ""dirt</w>"", ""trail</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,27,29,77,False
fixed_suffix,description,"Within a broad dirt trail, striped hearthside-prowler demonstrates gentle brushing while remaining loosely curled, where the pose shows balanced proportions.","Within a broad dirt trail, striped hearthside-prowler demonstrates gentle brushing while remaining loosely curled, where the pose shows balanced proportions. This sentence describes the concept","[49406, 4154, 320, 12623, 11795, 4921, 267, 22192, 31563, 1145, 268, 38737, 1803, 24806, 13577, 35072, 1519, 11392, 731, 8402, 43734, 267, 1234, 518, 4230, 2665, 15273, 39391, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""a</w>"", ""broad</w>"", ""dirt</w>"", ""trail</w>"", "",</w>"", ""striped</w>"", ""hearth"", ""side</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""demonstrates</w>"", ""gentle</w>"", ""brushing</w>"", ""while</w>"", ""remaining</w>"", ""loo"", ""sely</w>"", ""curled</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""pose</w>"", ""shows</w>"", ""balanced</w>"", ""proportions</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"A returning person with vigorous tail sweeps distinguishes tongue-out family-companion near a narrow riverside path, where the posture remains natural.","A returning person with vigorous tail sweeps distinguishes tongue-out family-companion near a narrow riverside path, where the posture remains natural. This sentence describes the concept","[49406, 320, 9290, 2533, 593, 26781, 879, 4132, 26887, 15053, 2502, 13626, 268, 620, 1315, 268, 14963, 2252, 320, 16652, 15809, 5035, 267, 1234, 518, 29681, 6807, 3288, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""returning</w>"", ""person</w>"", ""with</w>"", ""vigor"", ""ous</w>"", ""tail</w>"", ""sweeps</w>"", ""distingui"", ""shes</w>"", ""tongue</w>"", ""-</w>"", ""out</w>"", ""family</w>"", ""-</w>"", ""companion</w>"", ""near</w>"", ""a</w>"", ""narrow</w>"", ""riverside</w>"", ""path</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""posture</w>"", ""remains</w>"", ""natural</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"A clear view shows bushy-tailed den-visitor with discarded food while remaining ready to flee, as the head and torso remain visible.","A clear view shows bushy-tailed den-visitor with discarded food while remaining ready to flee, as the head and torso remain visible. This sentence describes the concept","[49406, 320, 3143, 1093, 2665, 609, 9682, 268, 20626, 1181, 268, 13881, 593, 45197, 1559, 1519, 11392, 1112, 531, 30167, 267, 601, 518, 1375, 537, 937, 706, 6415, 8626, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""a</w>"", ""clear</w>"", ""view</w>"", ""shows</w>"", ""bu"", ""shy</w>"", ""-</w>"", ""tailed</w>"", ""den</w>"", ""-</w>"", ""visitor</w>"", ""with</w>"", ""discarded</w>"", ""food</w>"", ""while</w>"", ""remaining</w>"", ""ready</w>"", ""to</w>"", ""flee</w>"", "",</w>"", ""as</w>"", ""the</w>"", ""head</w>"", ""and</w>"", ""tor"", ""so</w>"", ""remain</w>"", ""visible</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"Short-tailed mountain-roamer becomes recognizable through a roadside vehicle while remaining beyond the barrier, while the moment appears unstaged.","Short-tailed mountain-roamer becomes recognizable through a roadside vehicle while remaining beyond the barrier, while the moment appears unstaged. This sentence describes the concept","[49406, 3005, 268, 20626, 3965, 268, 532, 16147, 6766, 47240, 1417, 320, 26928, 5299, 1519, 11392, 4432, 518, 15706, 267, 1519, 518, 2495, 8743, 569, 19906, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""short</w>"", ""-</w>"", ""tailed</w>"", ""mountain</w>"", ""-</w>"", ""ro"", ""amer</w>"", ""becomes</w>"", ""recognizable</w>"", ""through</w>"", ""a</w>"", ""roadside</w>"", ""vehicle</w>"", ""while</w>"", ""remaining</w>"", ""beyond</w>"", ""the</w>"", ""barrier</w>"", "",</w>"", ""while</w>"", ""the</w>"", ""moment</w>"", ""appears</w>"", ""un"", ""staged</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Beside a narrow riverside path, wild gray pack predator reveals careful sniffing around an abandoned sled track; the setting supports the behavior.","Beside a narrow riverside path, wild gray pack predator reveals careful sniffing around an abandoned sled track; the setting supports the behavior. This sentence describes the concept","[49406, 13519, 320, 16652, 15809, 5035, 267, 3220, 7048, 3420, 20653, 6621, 11999, 7186, 16592, 1630, 550, 11227, 28438, 2700, 282, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""a</w>"", ""narrow</w>"", ""riverside</w>"", ""path</w>"", "",</w>"", ""wild</w>"", ""gray</w>"", ""pack</w>"", ""predator</w>"", ""reveals</w>"", ""careful</w>"", ""sni"", ""ffing</w>"", ""around</w>"", ""an</w>"", ""abandoned</w>"", ""sled</w>"", ""track</w>"", "";</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Within a patch of dense brush, short-tailed garden browser demonstrates soft pawing at the edge of a woven enclosure, where the viewpoint remains level.","Within a patch of dense brush, short-tailed garden browser demonstrates soft pawing at the edge of a woven enclosure, where the viewpoint remains level. This sentence describes the concept","[49406, 4154, 320, 8721, 539, 19353, 8594, 267, 3005, 268, 20626, 2756, 19768, 24806, 3773, 765, 1340, 536, 518, 5461, 539, 320, 19830, 37419, 267, 1234, 518, 41604, 6807, 2931, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""a</w>"", ""patch</w>"", ""of</w>"", ""dense</w>"", ""brush</w>"", "",</w>"", ""short</w>"", ""-</w>"", ""tailed</w>"", ""garden</w>"", ""browser</w>"", ""demonstrates</w>"", ""soft</w>"", ""pa"", ""wing</w>"", ""at</w>"", ""the</w>"", ""edge</w>"", ""of</w>"", ""a</w>"", ""woven</w>"", ""enclosure</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""viewpoint</w>"", ""remains</w>"", ""level</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,35,37,77,False
fixed_suffix,description,"Beside a rocky meadow, branch-antlered woodland traveler reveals alert watching of a distant roadside vehicle; ground contact stays clear.","Beside a rocky meadow, branch-antlered woodland traveler reveals alert watching of a distant roadside vehicle; ground contact stays clear. This sentence describes the concept","[49406, 13519, 320, 9648, 17195, 267, 7998, 268, 1103, 534, 736, 17447, 17794, 6621, 4662, 2113, 539, 320, 18949, 26928, 5299, 282, 2461, 3523, 13311, 3143, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""a</w>"", ""rocky</w>"", ""meadow</w>"", "",</w>"", ""branch</w>"", ""-</w>"", ""ant"", ""le"", ""red</w>"", ""woodland</w>"", ""traveler</w>"", ""reveals</w>"", ""alert</w>"", ""watching</w>"", ""of</w>"", ""a</w>"", ""distant</w>"", ""roadside</w>"", ""vehicle</w>"", "";</w>"", ""ground</w>"", ""contact</w>"", ""stays</w>"", ""clear</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Patient standing beside a grooming brush distinguishes muscular farmyard traveler near a shaded woodland edge, where the setting supports the behavior.","Patient standing beside a grooming brush distinguishes muscular farmyard traveler near a shaded woodland edge, where the setting supports the behavior. This sentence describes the concept","[49406, 6262, 2862, 13519, 320, 25575, 8594, 15053, 2502, 30606, 1578, 1152, 746, 17794, 2252, 320, 43506, 17447, 5461, 267, 1234, 518, 5264, 8336, 518, 10461, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""patient</w>"", ""standing</w>"", ""beside</w>"", ""a</w>"", ""grooming</w>"", ""brush</w>"", ""distingui"", ""shes</w>"", ""muscular</w>"", ""far"", ""my"", ""ard</w>"", ""traveler</w>"", ""near</w>"", ""a</w>"", ""shaded</w>"", ""woodland</w>"", ""edge</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""setting</w>"", ""supports</w>"", ""the</w>"", ""behavior</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Against a misty hillside, a familiar voice with an upright tail defines striped hearthside-prowler; its full body stays visible.","Against a misty hillside, a familiar voice with an upright tail defines striped hearthside-prowler; its full body stays visible. This sentence describes the concept","[49406, 1601, 320, 18799, 37194, 267, 320, 10020, 3386, 593, 550, 29818, 4132, 28218, 22192, 31563, 1145, 268, 38737, 1803, 282, 902, 1476, 1774, 13311, 8626, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""against</w>"", ""a</w>"", ""misty</w>"", ""hillside</w>"", "",</w>"", ""a</w>"", ""familiar</w>"", ""voice</w>"", ""with</w>"", ""an</w>"", ""upright</w>"", ""tail</w>"", ""defines</w>"", ""striped</w>"", ""hearth"", ""side</w>"", ""-</w>"", ""prow"", ""ler</w>"", "";</w>"", ""its</w>"", ""full</w>"", ""body</w>"", ""stays</w>"", ""visible</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,31,33,77,False
fixed_suffix,description,"Beside scattered autumn leaves, wet-nosed trail-helper reveals a handler's gesture before sitting attentively; ground contact stays clear.","Beside scattered autumn leaves, wet-nosed trail-helper reveals a handler's gesture before sitting attentively; ground contact stays clear. This sentence describes the concept","[49406, 13519, 22090, 6110, 5579, 267, 6682, 268, 578, 1252, 4921, 268, 29321, 6621, 320, 29097, 568, 21780, 1348, 4919, 1017, 1938, 1708, 282, 2461, 3523, 13311, 3143, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""scattered</w>"", ""autumn</w>"", ""leaves</w>"", "",</w>"", ""wet</w>"", ""-</w>"", ""no"", ""sed</w>"", ""trail</w>"", ""-</w>"", ""helper</w>"", ""reveals</w>"", ""a</w>"", ""handler</w>"", ""'s</w>"", ""gesture</w>"", ""before</w>"", ""sitting</w>"", ""att"", ""enti"", ""vely</w>"", "";</w>"", ""ground</w>"", ""contact</w>"", ""stays</w>"", ""clear</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Within soft morning light, amber-eyed meadow-prowler demonstrates a roadside light with a brief cautious pause, where nearby tracks indicate scale.","Within soft morning light, amber-eyed meadow-prowler demonstrates a roadside light with a brief cautious pause, where nearby tracks indicate scale. This sentence describes the concept","[49406, 4154, 3773, 1119, 1395, 267, 9986, 268, 15512, 17195, 268, 38737, 1803, 24806, 320, 26928, 1395, 593, 320, 8954, 36579, 19439, 267, 1234, 13314, 7579, 26679, 5879, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""within</w>"", ""soft</w>"", ""morning</w>"", ""light</w>"", "",</w>"", ""amber</w>"", ""-</w>"", ""eyed</w>"", ""meadow</w>"", ""-</w>"", ""prow"", ""ler</w>"", ""demonstrates</w>"", ""a</w>"", ""roadside</w>"", ""light</w>"", ""with</w>"", ""a</w>"", ""brief</w>"", ""cautious</w>"", ""pause</w>"", "",</w>"", ""where</w>"", ""nearby</w>"", ""tracks</w>"", ""indicate</w>"", ""scale</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Long-clawed wilderness-resident displays a ranger's observation from across the river beside a quiet fence line, while the viewpoint remains level.","Long-clawed wilderness-resident displays a ranger's observation from across the river beside a quiet fence line, while the viewpoint remains level. This sentence describes the concept","[49406, 1538, 268, 940, 3478, 16506, 268, 9016, 15648, 320, 13593, 568, 20250, 633, 2500, 518, 2473, 13519, 320, 7557, 12679, 1148, 267, 1519, 518, 41604, 6807, 2931, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""long</w>"", ""-</w>"", ""cla"", ""wed</w>"", ""wilderness</w>"", ""-</w>"", ""resident</w>"", ""displays</w>"", ""a</w>"", ""ranger</w>"", ""'s</w>"", ""observation</w>"", ""from</w>"", ""across</w>"", ""the</w>"", ""river</w>"", ""beside</w>"", ""a</w>"", ""quiet</w>"", ""fence</w>"", ""line</w>"", "",</w>"", ""while</w>"", ""the</w>"", ""viewpoint</w>"", ""remains</w>"", ""level</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,33,35,77,False
fixed_suffix,description,"Careful sniffing around an abandoned sled track distinguishes bushy-tailed mountain pack tracker near an open grassy clearing, where ground contact stays clear.","Careful sniffing around an abandoned sled track distinguishes bushy-tailed mountain pack tracker near an open grassy clearing, where ground contact stays clear. This sentence describes the concept","[49406, 11999, 7186, 16592, 1630, 550, 11227, 28438, 2700, 15053, 2502, 609, 9682, 268, 20626, 3965, 3420, 18123, 2252, 550, 1488, 44140, 15481, 267, 1234, 2461, 3523, 13311, 3143, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""careful</w>"", ""sni"", ""ffing</w>"", ""around</w>"", ""an</w>"", ""abandoned</w>"", ""sled</w>"", ""track</w>"", ""distingui"", ""shes</w>"", ""bu"", ""shy</w>"", ""-</w>"", ""tailed</w>"", ""mountain</w>"", ""pack</w>"", ""tracker</w>"", ""near</w>"", ""an</w>"", ""open</w>"", ""grassy</w>"", ""clearing</w>"", "",</w>"", ""where</w>"", ""ground</w>"", ""contact</w>"", ""stays</w>"", ""clear</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"Quiet resting beside a ceramic food dish distinguishes white-tailed garden visitor near a sunlit garden path, where the posture remains natural.","Quiet resting beside a ceramic food dish distinguishes white-tailed garden visitor near a sunlit garden path, where the posture remains natural. This sentence describes the concept","[49406, 7557, 18044, 13519, 320, 15112, 1559, 4531, 15053, 2502, 1579, 268, 20626, 2756, 13881, 2252, 320, 968, 4350, 2756, 5035, 267, 1234, 518, 29681, 6807, 3288, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""quiet</w>"", ""resting</w>"", ""beside</w>"", ""a</w>"", ""ceramic</w>"", ""food</w>"", ""dish</w>"", ""distingui"", ""shes</w>"", ""white</w>"", ""-</w>"", ""tailed</w>"", ""garden</w>"", ""visitor</w>"", ""near</w>"", ""a</w>"", ""sun"", ""lit</w>"", ""garden</w>"", ""path</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""posture</w>"", ""remains</w>"", ""natural</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,32,34,77,False
fixed_suffix,description,"Beside a broad dirt trail, branch-antlered woodland traveler reveals a sudden retreat from boots on the trail; its full body stays visible.","Beside a broad dirt trail, branch-antlered woodland traveler reveals a sudden retreat from boots on the trail; its full body stays visible. This sentence describes the concept","[49406, 13519, 320, 12623, 11795, 4921, 267, 7998, 268, 1103, 534, 736, 17447, 17794, 6621, 320, 15433, 11210, 633, 7319, 525, 518, 4921, 282, 902, 1476, 1774, 13311, 8626, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""beside</w>"", ""a</w>"", ""broad</w>"", ""dirt</w>"", ""trail</w>"", "",</w>"", ""branch</w>"", ""-</w>"", ""ant"", ""le"", ""red</w>"", ""woodland</w>"", ""traveler</w>"", ""reveals</w>"", ""a</w>"", ""sudden</w>"", ""retreat</w>"", ""from</w>"", ""boots</w>"", ""on</w>"", ""the</w>"", ""trail</w>"", "";</w>"", ""its</w>"", ""full</w>"", ""body</w>"", ""stays</w>"", ""visible</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,"Calm acceptance of a saddle and bridle distinguishes broad-chested stable resident near a shallow stream bank, where the pose shows balanced proportions.","Calm acceptance of a saddle and bridle distinguishes broad-chested stable resident near a shallow stream bank, where the pose shows balanced proportions. This sentence describes the concept","[49406, 7011, 17090, 539, 320, 20283, 537, 1036, 3287, 15053, 2502, 12623, 268, 983, 1356, 10492, 9016, 2252, 320, 23730, 3322, 2723, 267, 1234, 518, 4230, 2665, 15273, 39391, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""calm</w>"", ""acceptance</w>"", ""of</w>"", ""a</w>"", ""saddle</w>"", ""and</w>"", ""bri"", ""dle</w>"", ""distingui"", ""shes</w>"", ""broad</w>"", ""-</w>"", ""che"", ""sted</w>"", ""stable</w>"", ""resident</w>"", ""near</w>"", ""a</w>"", ""shallow</w>"", ""stream</w>"", ""bank</w>"", "",</w>"", ""where</w>"", ""the</w>"", ""pose</w>"", ""shows</w>"", ""balanced</w>"", ""proportions</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,34,36,77,False
fixed_suffix,description,Focused watching of birds beyond a closed window identifies a slit-eyed room hunter.,Focused watching of birds beyond a closed window identifies a slit-eyed room hunter. This sentence describes the concept,"[49406, 9319, 2113, 539, 4337, 4432, 320, 4552, 4879, 35712, 320, 47011, 268, 15512, 1530, 6099, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""focused</w>"", ""watching</w>"", ""of</w>"", ""birds</w>"", ""beyond</w>"", ""a</w>"", ""closed</w>"", ""window</w>"", ""identifies</w>"", ""a</w>"", ""slit</w>"", ""-</w>"", ""eyed</w>"", ""room</w>"", ""hunter</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,21,23,77,False
fixed_suffix,description,Careful sniffing during a new animal greeting defines a collared gate watcher.,Careful sniffing during a new animal greeting defines a collared gate watcher. This sentence describes the concept,"[49406, 11999, 7186, 16592, 1590, 320, 686, 4668, 17754, 28218, 320, 2929, 736, 3302, 35971, 269, 589, 12737, 13678, 518, 6353, 49407]","[""<|startoftext|>"", ""careful</w>"", ""sni"", ""ffing</w>"", ""during</w>"", ""a</w>"", ""new</w>"", ""animal</w>"", ""greeting</w>"", ""defines</w>"", ""a</w>"", ""colla"", ""red</w>"", ""gate</w>"", ""watcher</w>"", "".</w>"", ""this</w>"", ""sentence</w>"", ""describes</w>"", ""the</w>"", ""concept</w>"", ""<|endoftext|>""]",6353,concept</w>,20,22,77,False
