candidate_id,concept,facet_id,description,stage1_status,generated_seed_count,expected_seed_count,target_top1_count,mean_target_score,mean_target_margin,low_confidence_count,confident_wrong_count,automatic_decision,automatic_reason
slot_44__fox__r03__c162,fox,interaction_with_other_animals,"Sharp-eared field-stalker displays a sudden pounce toward prey hidden under grass beside a patch of dense brush, while the moment appears unstaged.",reject,1,3,0,0.02552502229809761,-0.9374895207583904,0,1,reject,stage1_reject
slot_44__fox__r04__c241,fox,interaction_with_other_animals,"Sharp-eared field-stalker carries defensive circling around younger den residents across scattered autumn leaves; meanwhile, the pose shows balanced proportions.",borderline,1,3,0,0.385480135679245,-0.013260334730148315,0,0,borderline,stage1_borderline
slot_44__fox__r04__c242,fox,interaction_with_other_animals,"Beside a patch of dense brush, russet snowline-hunter reveals cautious distance from larger woodland predators; the moment appears unstaged.",pass,3,3,3,0.8966943224271139,0.8292480662542706,0,0,accepted,meets_all_automatic_thresholds
slot_44__fox__r04__c244,fox,interaction_with_other_animals,"A clear view shows bushy-tailed den-visitor with a sudden pounce toward prey hidden under grass, as soft light preserves surface detail.",pass,3,3,3,0.6909385720888773,0.446567436059316,0,0,accepted,meets_all_automatic_thresholds
slot_44__fox__r04__c245,fox,interaction_with_other_animals,"Orange-chested hedgerow-stalker displays brief nose contact near a shared den beside soft morning light, while the pose shows balanced proportions.",pass,3,3,2,0.7803235749403635,0.5766516422930484,0,1,rejected,high_confidence_wrong_class
slot_45__bear__r01__c001,bear,interaction_with_other_animals,"A clear view shows thick-furred cave-sleeper with wide avoidance of another massive forest forager, as ground contact stays clear.",pass,3,3,2,0.5717941522598267,0.22500070556998253,0,1,rejected,high_confidence_wrong_class
slot_45__bear__r01__c002,bear,interaction_with_other_animals,"Powerful berry-gatherer displays forceful displacement of scavengers from a food source beside a quiet fence line, while soft light preserves surface detail.",borderline,1,3,0,0.19742268323898315,-0.117704838514328,1,0,borderline,stage1_borderline
slot_45__bear__r02__c081,bear,interaction_with_other_animals,"Powerful berry-gatherer carries careful watching of grazing animals across the slope across a broad dirt trail; meanwhile, ground contact stays clear.",pass,3,3,3,0.7589823404947916,0.6075460314750671,0,0,accepted,meets_all_automatic_thresholds
slot_45__bear__r02__c082,bear,interaction_with_other_animals,"Beside a quiet fence line, towering honey-seeker reveals patient waiting near fish moving through shallows; soft light preserves surface detail.",reject,1,3,0,0.21194665133953094,-0.2441668063402176,1,1,reject,stage1_reject
slot_45__bear__r03__c161,bear,interaction_with_other_animals,"Within a broad dirt trail, towering honey-seeker demonstrates forceful displacement of scavengers from a food source, where ground contact stays clear.",reject,1,3,0,6.460047734435648e-05,-0.9992018451594049,0,1,reject,stage1_reject
slot_45__bear__r03__c162,bear,interaction_with_other_animals,"Defensive positioning beside a smaller youngster distinguishes short-tailed mountain-roamer near a quiet fence line, where soft light preserves surface detail.",borderline,1,3,0,0.2012169510126114,-0.19197727739810944,0,0,borderline,stage1_borderline
slot_45__bear__r04__c242,bear,interaction_with_other_animals,"A clear view shows bulky streamside-fisher with wide avoidance of another massive forest forager, as soft light preserves surface detail.",reject,1,3,0,0.09675969928503036,-0.699583388864994,0,1,reject,stage1_reject
slot_45__bear__r04__c243,bear,interaction_with_other_animals,"Long-clawed wilderness-resident displays forceful displacement of scavengers from a food source beside low evening light, while the pose shows balanced proportions.",reject,1,3,0,0.04886230081319809,-0.5642716065049171,0,1,reject,stage1_reject
slot_45__bear__r04__c244,bear,interaction_with_other_animals,"Within a shaded woodland edge, massive shaggy-forager demonstrates defensive positioning beside a smaller youngster, where the moment appears unstaged.",reject,1,3,0,0.005991401616483927,-0.6046913838945329,0,1,reject,stage1_reject
slot_45__bear__r04__c245,bear,interaction_with_other_animals,"Careful watching of grazing animals across the slope distinguishes round-eared timberland-giant near a misty hillside, where ground contact stays clear.",pass,3,3,3,0.8142130176226298,0.6655710339546204,0,0,accepted,meets_all_automatic_thresholds
slot_45__bear__r05__c322,bear,interaction_with_other_animals,"Long-clawed wilderness-resident carries careful watching of grazing animals across the slope across a quiet fence line; meanwhile, soft light preserves surface detail.",reject,1,3,0,0.31006208062171936,-0.3120277225971222,0,1,reject,stage1_reject
slot_45__bear__r05__c323,bear,interaction_with_other_animals,"Beside low evening light, massive shaggy-forager reveals patient waiting near fish moving through shallows; the pose shows balanced proportions.",reject,1,3,0,0.01212021429091692,-0.9382877675816417,0,1,reject,stage1_reject
slot_45__bear__r05__c324,bear,interaction_with_other_animals,"Round-eared timberland-giant becomes recognizable through wide avoidance of another massive forest forager, while the moment appears unstaged.",pass,3,3,3,0.7839261889457703,0.6246244929110011,0,0,accepted,meets_all_automatic_thresholds
slot_45__bear__r05__c325,bear,interaction_with_other_animals,"A clear view shows broad-muzzled river-hunter with forceful displacement of scavengers from a food source, as ground contact stays clear.",reject,1,3,0,0.05394626036286354,-0.7161707244813442,0,1,reject,stage1_reject
slot_45__bear__r06__c401,bear,interaction_with_other_animals,"Long-clawed wilderness-resident displays wide avoidance of another massive forest forager beside a broad dirt trail, while ground contact stays clear.",pass,3,3,3,0.7703951398531595,0.626689879844586,0,0,accepted,meets_all_automatic_thresholds
slot_45__bear__r06__c402,bear,interaction_with_other_animals,"Within a quiet fence line, massive shaggy-forager demonstrates forceful displacement of scavengers from a food source, where soft light preserves surface detail.",reject,1,3,0,0.04327908903360367,-0.7942605838179588,0,1,reject,stage1_reject
slot_45__bear__r06__c403,bear,interaction_with_other_animals,"Defensive positioning beside a smaller youngster distinguishes round-eared timberland-giant near low evening light, where the pose shows balanced proportions.",reject,1,3,0,0.041545141488313675,-0.7153852097690105,0,1,reject,stage1_reject
slot_45__bear__r06__c404,bear,interaction_with_other_animals,"Against a shaded woodland edge, careful watching of grazing animals across the slope defines broad-muzzled river-hunter; the moment appears unstaged.",reject,1,3,0,0.34035229682922363,-0.20033305883407593,0,1,reject,stage1_reject
slot_45__bear__r07__c481,bear,interaction_with_other_animals,"Beside a broad dirt trail, massive shaggy-forager reveals careful watching of grazing animals across the slope; ground contact stays clear.",reject,1,3,0,0.38171929121017456,-0.1414262056350708,0,1,reject,stage1_reject
slot_45__bear__r07__c482,bear,interaction_with_other_animals,"Round-eared timberland-giant becomes recognizable through patient waiting near fish moving through shallows, while soft light preserves surface detail.",pass,3,3,1,0.24452180912097296,-0.2736272191007932,0,1,rejected,high_confidence_wrong_class
slot_45__bear__r07__c483,bear,interaction_with_other_animals,"A clear view shows broad-muzzled river-hunter with wide avoidance of another massive forest forager, as the pose shows balanced proportions.",pass,3,3,3,0.9216330250104269,0.8746844281752905,0,0,accepted,meets_all_automatic_thresholds
slot_45__bear__r07__c485,bear,interaction_with_other_animals,"Within a misty hillside, thick-furred cave-sleeper demonstrates defensive positioning beside a smaller youngster, where ground contact stays clear.",pass,3,3,2,0.63800134199361,0.297812362977614,0,1,rejected,high_confidence_wrong_class
slot_45__bear__r08__c565,bear,interaction_with_other_animals,"During a clearly visible group moment, powerful berry-gatherer becomes recognizable through wide avoidance of another massive forest forager, while ground contact stays clear.",pass,3,3,3,0.8578824996948242,0.7756678834557533,0,0,accepted,meets_all_automatic_thresholds
slot_45__bear__r08__c572,bear,interaction_with_other_animals,"During a clearly visible group moment, defensive positioning beside a smaller youngster distinguishes broad-muzzled river-hunter; meanwhile, the moment appears unstaged.",reject,1,3,0,0.2740519344806671,-0.2667064964771271,0,1,reject,stage1_reject
slot_45__bear__r08__c577,bear,interaction_with_other_animals,"During a clearly visible group moment, short-tailed mountain-roamer becomes recognizable through defensive positioning beside a smaller youngster, while ground contact stays clear.",reject,1,3,0,0.026569155976176262,-0.8629848081618547,0,1,reject,stage1_reject
slot_45__bear__r08__c580,bear,interaction_with_other_animals,"During a clearly visible group moment, wide avoidance of another massive forest forager distinguishes massive shaggy-forager; meanwhile, the moment appears unstaged.",pass,3,3,3,0.8970602750778198,0.8241950503240029,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r01__c001,cat,interaction_with_other_animals,"Silent stalking of a tiny moving insect distinguishes retractable-clawed climber near a quiet fence line, where the moment appears unstaged.",reject,1,3,0,0.20614022016525269,-0.3690444231033325,0,1,reject,stage1_reject
slot_45__cat__r01__c002,cat,interaction_with_other_animals,"Against low evening light, gentle grooming of another small household companion defines padded-paw windowsill-watcher; ground contact stays clear.",pass,3,3,3,0.6931362648804983,0.5278152916580439,1,0,borderline,ambiguous_or_below_margin
slot_45__cat__r02__c082,cat,interaction_with_other_animals,"Long-tailed household-companion displays focused watching of birds beyond a closed window beside low evening light, while ground contact stays clear.",borderline,1,3,1,0.39336928725242615,0.07367759943008423,1,0,borderline,stage1_borderline
slot_45__cat__r02__c083,cat,interaction_with_other_animals,"Within a shaded woodland edge, striped hearthside-prowler demonstrates silent stalking of a tiny moving insect, where soft light preserves surface detail.",reject,1,3,0,0.09069006145000458,-0.6893782168626785,0,1,reject,stage1_reject
slot_45__cat__r03__c161,cat,interaction_with_other_animals,"Long-tailed household-companion carries gentle grooming of another small household companion across a quiet fence line; meanwhile, the moment appears unstaged.",reject,1,3,0,0.1773061454296112,-0.6120061576366425,0,1,reject,stage1_reject
slot_45__cat__r03__c162,cat,interaction_with_other_animals,"Beside low evening light, striped hearthside-prowler reveals a cautious nose greeting with a familiar room companion; ground contact stays clear.",pass,3,3,3,0.9829671780268351,0.9726433348065863,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r04__c241,cat,interaction_with_other_animals,"Within a quiet fence line, striped hearthside-prowler demonstrates focused watching of birds beyond a closed window, where the moment appears unstaged.",pass,3,3,3,0.8098065257072449,0.6382098806401094,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r04__c242,cat,interaction_with_other_animals,"Silent stalking of a tiny moving insect distinguishes velvet-footed small-hunter near low evening light, where ground contact stays clear.",reject,1,3,0,0.21026082336902618,-0.3086925595998764,0,1,reject,stage1_reject
slot_45__cat__r04__c243,cat,interaction_with_other_animals,"Against a shaded woodland edge, gentle grooming of another small household companion defines curled-tail home-companion; soft light preserves surface detail.",reject,1,3,0,0.0036459031980484724,-0.955459886463359,0,1,reject,stage1_reject
slot_45__cat__r04__c244,cat,interaction_with_other_animals,"Whiskered house-prowler carries a cautious nose greeting with a familiar room companion across a misty hillside; meanwhile, the pose shows balanced proportions.",pass,3,3,3,0.9753974080085754,0.9619304689889153,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r05__c321,cat,interaction_with_other_animals,"Velvet-footed small-hunter becomes recognizable through a cautious nose greeting with a familiar room companion, while the moment appears unstaged.",reject,1,3,0,0.012369380332529545,-0.8428366919979453,0,1,reject,stage1_reject
slot_45__cat__r05__c322,cat,interaction_with_other_animals,"A clear view shows curled-tail home-companion with arched-back warning toward an unfamiliar yard visitor, as ground contact stays clear.",pass,3,3,1,0.269456980129083,-0.31497273097435635,0,2,rejected,high_confidence_wrong_class
slot_45__cat__r05__c323,cat,interaction_with_other_animals,"Whiskered house-prowler displays focused watching of birds beyond a closed window beside a shaded woodland edge, while soft light preserves surface detail.",pass,3,3,3,0.9489655693372091,0.9073970799023906,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r05__c324,cat,interaction_with_other_animals,"Within a misty hillside, pointed-eared lap-companion demonstrates silent stalking of a tiny moving insect, where the pose shows balanced proportions.",reject,1,3,0,0.002660619094967842,-0.9883836638182402,0,1,reject,stage1_reject
slot_45__cat__r06__c401,cat,interaction_with_other_animals,"Against a quiet fence line, silent stalking of a tiny moving insect defines curled-tail home-companion; the moment appears unstaged.",borderline,1,3,0,0.11414340138435364,-0.29121842980384827,0,0,borderline,stage1_borderline
slot_45__cat__r06__c402,cat,interaction_with_other_animals,"Whiskered house-prowler carries gentle grooming of another small household companion across low evening light; meanwhile, ground contact stays clear.",pass,3,3,3,0.9940332174301147,0.9899977819683651,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r06__c403,cat,interaction_with_other_animals,"Beside a shaded woodland edge, pointed-eared lap-companion reveals a cautious nose greeting with a familiar room companion; soft light preserves surface detail.",reject,1,3,0,0.017920244485139847,-0.7022000066936016,0,1,reject,stage1_reject
slot_45__cat__r06__c404,cat,interaction_with_other_animals,"Slit-eyed indoor-hunter becomes recognizable through arched-back warning toward an unfamiliar yard visitor, while the pose shows balanced proportions.",reject,1,3,0,0.3870256841182709,-0.1183675229549408,0,1,reject,stage1_reject
slot_45__cat__r07__c481,cat,interaction_with_other_animals,"Whiskered house-prowler displays arched-back warning toward an unfamiliar yard visitor beside a quiet fence line, while the moment appears unstaged.",pass,3,3,3,0.9682978590329488,0.9446777406459054,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r07__c482,cat,interaction_with_other_animals,"Within low evening light, pointed-eared lap-companion demonstrates focused watching of birds beyond a closed window, where ground contact stays clear.",pass,3,3,3,0.8640788396199545,0.7821490581457814,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r07__c483,cat,interaction_with_other_animals,"Silent stalking of a tiny moving insect distinguishes slit-eyed indoor-hunter near a shaded woodland edge, where soft light preserves surface detail.",reject,1,3,0,0.16318441927433014,-0.4620373696088791,0,1,reject,stage1_reject
slot_45__cat__r07__c485,cat,interaction_with_other_animals,"Retractable-clawed climber carries a cautious nose greeting with a familiar room companion across a narrow riverside path; meanwhile, the moment appears unstaged.",reject,1,3,0,0.011499899439513683,-0.9511678637936711,0,1,reject,stage1_reject
slot_45__cat__r08__c561,cat,interaction_with_other_animals,"During a clearly visible group moment, gentle grooming of another small household companion distinguishes pointed-eared lap-companion; meanwhile, the moment appears unstaged.",pass,3,3,2,0.6612452467282613,0.3373356368392706,0,1,rejected,high_confidence_wrong_class
slot_45__cat__r08__c566,cat,interaction_with_other_animals,"During a clearly visible group moment, long-tailed household-companion becomes recognizable through gentle grooming of another small household companion, while ground contact stays clear.",reject,1,3,0,0.21505007147789001,-0.5318367779254913,0,1,reject,stage1_reject
slot_45__cat__r08__c570,cat,interaction_with_other_animals,"During a clearly visible group moment, whiskered house-prowler becomes recognizable through silent stalking of a tiny moving insect, while ground contact stays clear.",pass,3,3,3,0.9933104912439982,0.9894467598448197,0,0,accepted,meets_all_automatic_thresholds
slot_45__cat__r08__c574,cat,interaction_with_other_animals,"During a clearly visible group moment, retractable-clawed climber becomes recognizable through focused watching of birds beyond a closed window, while ground contact stays clear.",reject,1,3,0,0.4138495624065399,-0.15199270844459534,0,1,reject,stage1_reject
slot_45__dog__r01__c001,dog,interaction_with_other_animals,"Within a shallow stream bank, panting ball-chaser demonstrates coordinated running beside a familiar walking partner, where nearby tracks indicate scale.",pass,3,3,3,0.8768769900004069,0.7643328669170538,0,0,accepted,meets_all_automatic_thresholds
slot_45__dog__r01__c002,dog,interaction_with_other_animals,"Quiet resting against another household companion distinguishes broad-pawed gate-watcher near a calm farmyard, where the setting supports the behavior.",pass,3,3,3,0.7258522709210714,0.5184931047260761,0,0,accepted,meets_all_automatic_thresholds
slot_45__fox__r01__c001,fox,interaction_with_other_animals,"Sharp-eared field-stalker displays brief nose contact near a shared den beside a weathered wooden gate, while the viewpoint remains level.",reject,1,3,0,0.04907641559839249,-0.5892393216490746,0,1,reject,stage1_reject
slot_45__fox__r01__c002,fox,interaction_with_other_animals,"Within soft morning light, russet snowline-hunter demonstrates defensive circling around younger den residents, where its full body stays visible.",pass,3,3,3,0.924932857354482,0.8681258944173654,0,0,accepted,meets_all_automatic_thresholds
slot_45__fox__r02__c081,fox,interaction_with_other_animals,"Beside a weathered wooden gate, russet snowline-hunter reveals silent watching of field mice at dusk; the viewpoint remains level.",reject,1,3,0,0.12507720291614532,-0.37628863751888275,0,1,reject,stage1_reject
slot_45__fox__r02__c083,fox,interaction_with_other_animals,"A clear view shows bushy-tailed den-visitor with brief nose contact near a shared den, as the background preserves its outline.",pass,3,3,3,0.9582371513048807,0.9320959777881702,0,0,accepted,meets_all_automatic_thresholds
slot_45__fox__r03__c161,fox,interaction_with_other_animals,"Defensive circling around younger den residents distinguishes slender nighttime-forager near a weathered wooden gate, where the viewpoint remains level.",reject,1,3,0,0.17218583822250366,-0.3220580518245697,1,1,reject,stage1_reject
slot_45__fox__r03__c162,fox,interaction_with_other_animals,"Against soft morning light, cautious distance from larger woodland predators defines bushy-tailed den-visitor; its full body stays visible.",pass,3,3,3,0.9736693104108175,0.960563821097215,0,0,accepted,meets_all_automatic_thresholds
slot_45__fox__r04__c241,fox,interaction_with_other_animals,"A clear view shows bushy-tailed den-visitor with a sudden pounce toward prey hidden under grass, as the viewpoint remains level.",pass,3,3,3,0.887131949265798,0.8057065196335316,0,0,accepted,meets_all_automatic_thresholds
slot_45__fox__r04__c242,fox,interaction_with_other_animals,"Orange-chested hedgerow-stalker displays brief nose contact near a shared den beside soft morning light, while its full body stays visible.",pass,3,3,2,0.5985865965485573,0.23562549302975336,0,1,rejected,high_confidence_wrong_class
slot_45__fox__r04__c243,fox,interaction_with_other_animals,"Within a sunlit garden path, amber-eyed meadow-prowler demonstrates defensive circling around younger den residents, where the background preserves its outline.",pass,3,3,3,0.9313816428184509,0.8648329869611189,0,0,accepted,meets_all_automatic_thresholds
slot_45__fox__r04__c244,fox,interaction_with_other_animals,"Cautious distance from larger woodland predators distinguishes red-coated woodland-hunter near a rocky meadow, where the head and torso remain visible.",reject,1,3,0,0.06905196607112885,-0.8542612344026566,0,1,reject,stage1_reject
slot_46__bear__r01__c001,bear,sound_or_sensory_cues,A bulky streamside fisher has a loud roar across an open riverbank.,pass,3,3,3,0.7058967252572378,0.5286503875007232,1,0,borderline,ambiguous_or_below_margin
slot_46__bear__r01__c002,bear,sound_or_sensory_cues,A deep warning rumble in dense woodland defines a thick-furred woodland giant.,pass,3,3,3,0.9890895088513693,0.9829211512890955,0,0,accepted,meets_all_automatic_thresholds
slot_46__cat__r01__c001,cat,sound_or_sensory_cues,Soft chirping notes while watching distant birds marks a soft-pawed indoor hunter.,pass,3,3,3,0.9134761889775594,0.8488449395323793,0,0,accepted,meets_all_automatic_thresholds
slot_46__cat__r01__c002,cat,sound_or_sensory_cues,A striped household mouser reveals a steady vibration during relaxed contact.,pass,3,3,3,0.995313803354899,0.9916022826607028,0,0,accepted,meets_all_automatic_thresholds
slot_46__dog__r01__c002,dog,sound_or_sensory_cues,A resonant warning from behind the gate marks a playful backyard digger.,pass,3,3,2,0.4488285978635152,0.1038506031036377,1,1,rejected,high_confidence_wrong_class
slot_46__dog__r01__c003,dog,sound_or_sensory_cues,A tail-wagging family companion reveals a low rumble when unfamiliar movement approaches.,pass,3,3,3,0.9850479165712992,0.9733113230128462,0,0,accepted,meets_all_automatic_thresholds
slot_46__fox__r01__c001,fox,sound_or_sensory_cues,Quiet yapping sounds during distant contact defines an orange-chested hedge stalker.,pass,3,3,3,0.9593032002449036,0.9404368683074912,0,0,accepted,meets_all_automatic_thresholds
slot_46__fox__r01__c002,fox,sound_or_sensory_cues,An amber-eyed meadow prowler carries a brief high call across evening woodland.,pass,3,3,3,0.9867680867513021,0.9770455892818669,0,0,accepted,meets_all_automatic_thresholds
slot_47__bear__r01__c001,bear,sound_or_sensory_cues,Soft bawling notes from a smaller youngster marks a massive shaggy forager.,reject,1,3,0,0.22094769775867462,-0.5132101029157639,0,1,reject,stage1_reject
slot_47__bear__r01__c002,bear,sound_or_sensory_cues,A round-eared forest giant reveals forceful huffs when danger comes closer.,pass,3,3,1,0.4608658005793889,0.018035298213362694,0,1,rejected,high_confidence_wrong_class
slot_47__bear__r02__c081,bear,sound_or_sensory_cues,A round-eared forest giant has a deep warning rumble in dense woodland.,pass,3,3,2,0.7131007413069407,0.550018098205328,0,0,accepted,meets_all_automatic_thresholds
slot_47__bear__r02__c082,bear,sound_or_sensory_cues,Low grunts while searching along the ground defines a broad-muzzled river hunter.,pass,3,3,2,0.5042833089828491,0.06364196787277858,0,1,rejected,high_confidence_wrong_class
slot_47__cat__r01__c001,cat,sound_or_sensory_cues,A whiskered lap companion shows a rising trill during a familiar greeting.,pass,3,3,3,0.972261905670166,0.9533382772157589,0,0,accepted,meets_all_automatic_thresholds
slot_47__cat__r01__c004,cat,sound_or_sensory_cues,A steady vibration during relaxed contact defines a slit-eyed room hunter.,reject,1,3,0,0.11710059642791748,-0.38933849334716797,0,1,reject,stage1_reject
slot_47__dog__r01__c001,dog,sound_or_sensory_cues,Quick breathy whines beside a closed door identifies a leash-wearing companion.,pass,3,3,3,0.9862320025761923,0.9791040557126204,0,0,accepted,meets_all_automatic_thresholds
slot_47__dog__r01__c002,dog,sound_or_sensory_cues,A wagging yard guardian shows short excited calls during play.,pass,3,3,3,0.9781695206960043,0.963986188483735,0,0,accepted,meets_all_automatic_thresholds
slot_47__fox__r01__c001,fox,sound_or_sensory_cues,A red-coated dusk hunter reveals short warning barks from dense cover.,reject,1,3,0,0.15848511457443237,-0.5907588005065918,0,1,reject,stage1_reject
slot_47__fox__r01__c002,fox,sound_or_sensory_cues,Sharp chattering notes near a hidden den identifies a white-tipped brush bearer.,reject,1,3,0,0.04965309426188469,-0.8133998699486256,0,1,reject,stage1_reject
slot_47__fox__r02__c081,fox,sound_or_sensory_cues,A brief high call across evening woodland defines a white-tipped brush bearer.,reject,1,3,0,0.056192610412836075,-0.5703493021428585,0,1,reject,stage1_reject
slot_47__fox__r02__c082,fox,sound_or_sensory_cues,A narrow-muzzled night prowler carries a thin scream carrying through darkness.,reject,1,3,0,0.00587966525927186,-0.9672637335024774,0,1,reject,stage1_reject
slot_47__fox__r03__c163,fox,sound_or_sensory_cues,A sharp-eared field stalker has a brief high call across evening woodland.,pass,3,3,2,0.4973415310184161,0.047481742997964226,0,1,rejected,high_confidence_wrong_class
slot_47__fox__r03__c164,fox,sound_or_sensory_cues,A thin scream carrying through darkness defines a russet snowline hunter.,reject,1,3,0,0.14463400840759277,-0.6408329606056213,0,1,reject,stage1_reject
slot_47__fox__r04__c241,fox,sound_or_sensory_cues,A thin scream carrying through darkness marks a black-legged forest hunter.,reject,1,3,0,0.08754222840070724,-0.8045628741383553,0,1,reject,stage1_reject
slot_47__fox__r04__c242,fox,sound_or_sensory_cues,A sharp-eared field stalker reveals short warning barks from dense cover.,reject,1,3,0,0.3798183798789978,-0.21954381465911865,0,1,reject,stage1_reject
slot_47__fox__r04__c243,fox,sound_or_sensory_cues,Sharp chattering notes near a hidden den identifies a russet snowline hunter.,reject,1,3,0,0.39275839924812317,-0.14224079251289368,0,1,reject,stage1_reject
slot_47__fox__r04__c244,fox,sound_or_sensory_cues,A bushy-tailed den visitor shows quiet yapping sounds during distant contact.,pass,3,3,3,0.9702541828155518,0.9559320656505103,0,0,accepted,meets_all_automatic_thresholds
slot_47__fox__r05__c321,fox,sound_or_sensory_cues,A sharp-eared field stalker has quiet yapping sounds during distant contact.,pass,3,3,1,0.44346292068560916,-0.09902093062798183,0,2,rejected,high_confidence_wrong_class
slot_47__fox__r05__c322,fox,sound_or_sensory_cues,A brief high call across evening woodland defines a russet snowline hunter.,reject,1,3,0,0.4172954261302948,-0.09193500876426697,0,1,reject,stage1_reject
slot_47__fox__r05__c323,fox,sound_or_sensory_cues,A bushy-tailed den visitor carries a thin scream carrying through darkness.,pass,3,3,3,0.8960538109143575,0.843674357359608,0,0,accepted,meets_all_automatic_thresholds
slot_47__fox__r05__c324,fox,sound_or_sensory_cues,Short warning barks from dense cover marks an orange-chested hedge stalker.,pass,3,3,3,0.5945853590965271,0.41035065054893494,0,0,accepted,meets_all_automatic_thresholds
slot_48__bear__r01__c001,bear,sound_or_sensory_cues,Heavy-pawed backcountry-wanderer displays a deep warning rumble in dense woodland beside a patch of dense brush.,pass,3,3,3,0.9301238258679708,0.8855636200557152,0,0,accepted,meets_all_automatic_thresholds
slot_48__bear__r01__c002,bear,sound_or_sensory_cues,"Within an open grassy clearing, thick-furred cave-sleeper demonstrates low grunts while searching along the ground.",reject,1,3,0,0.0862303301692009,-0.47122354060411453,0,1,reject,stage1_reject
slot_48__cat__r01__c001,cat,sound_or_sensory_cues,"Against an open grassy clearing, a steady vibration during relaxed contact defines purring room-explorer.",pass,3,3,3,0.9916647672653198,0.9862214094803979,0,0,accepted,meets_all_automatic_thresholds
slot_48__cat__r01__c002,cat,sound_or_sensory_cues,Retractable-clawed climber carries a sharp warning hiss with flattened ears across a weathered wooden gate.,borderline,1,3,0,0.11911316961050034,-0.24384722858667374,1,0,borderline,stage1_borderline
slot_48__dog__r01__c001,dog,sound_or_sensory_cues,A resonant warning from behind the gate distinguishes leash-following walking-partner near a pale winter field.,pass,3,3,3,0.6229536732037863,0.3647345192730427,0,0,accepted,meets_all_automatic_thresholds
slot_48__dog__r01__c002,dog,sound_or_sensory_cues,"Against a broad dirt trail, a low rumble when unfamiliar movement approaches defines panting ball-chaser.",pass,3,3,3,0.9201487898826599,0.8561287534733614,0,0,accepted,meets_all_automatic_thresholds
slot_48__fox__r01__c001,fox,sound_or_sensory_cues,"Within a misty hillside, black-legged forest-shadow demonstrates a brief high call across evening woodland.",reject,1,3,0,0.21038328111171722,-0.3950737863779068,0,1,reject,stage1_reject
slot_48__fox__r01__c002,fox,sound_or_sensory_cues,A thin scream carrying through darkness distinguishes sharp-eared field-stalker near a narrow riverside path.,reject,1,3,0,0.07656765729188919,-0.8145297095179558,0,1,reject,stage1_reject
slot_48__fox__r02__c081,fox,sound_or_sensory_cues,Sharp-eared field-stalker becomes recognizable through sharp chattering notes near a hidden den near a misty hillside.,pass,3,3,3,0.8605487942695618,0.7836532617220655,0,0,accepted,meets_all_automatic_thresholds
slot_48__fox__r02__c083,fox,sound_or_sensory_cues,Slender nighttime-forager displays a brief high call across evening woodland beside a shallow stream bank.,pass,3,3,2,0.7194999555746714,0.5171745726838708,0,0,accepted,meets_all_automatic_thresholds
slot_49__bear__r01__c001,bear,sound_or_sensory_cues,"Against soft morning light, forceful huffs when danger comes closer defines towering honey-seeker; the head and torso remain visible.",reject,1,3,0,0.15124541521072388,-0.6329809427261353,0,1,reject,stage1_reject
slot_49__bear__r01__c002,bear,sound_or_sensory_cues,"Short-tailed mountain-roamer carries a loud roar across an open riverbank across a sunlit garden path; meanwhile, the viewpoint remains level.",borderline,1,3,1,0.4010290503501892,0.1009407639503479,1,0,borderline,stage1_borderline
slot_49__bear__r02__c081,bear,sound_or_sensory_cues,"Short-tailed mountain-roamer displays low grunts while searching along the ground beside soft morning light, while the head and torso remain visible.",reject,1,3,0,0.06844013929367065,-0.5214070677757263,0,1,reject,stage1_reject
slot_49__bear__r02__c082,bear,sound_or_sensory_cues,"Within a sunlit garden path, bulky streamside-fisher demonstrates soft bawling notes from a smaller youngster, where the viewpoint remains level.",pass,3,3,3,0.5592121084531149,0.3225143750508626,0,0,accepted,meets_all_automatic_thresholds
slot_49__cat__r01__c002,cat,sound_or_sensory_cues,"A clear view shows striped hearthside-prowler with soft chirping notes while watching distant birds, as the head and torso remain visible.",pass,3,3,3,0.8282888929049174,0.7271554184456667,0,0,accepted,meets_all_automatic_thresholds
slot_49__cat__r01__c004,cat,sound_or_sensory_cues,"Within a broad dirt trail, curled-tail home-companion demonstrates a sharp warning hiss with flattened ears, where its full body stays visible.",reject,1,3,0,0.21288295090198517,-0.5363007038831711,0,1,reject,stage1_reject
slot_49__cat__r02__c081,cat,sound_or_sensory_cues,"Against a sunlit garden path, a sharp warning hiss with flattened ears defines striped hearthside-prowler; the background preserves its outline.",pass,3,3,3,0.9933696587880453,0.9891563910447682,0,0,accepted,meets_all_automatic_thresholds
slot_49__cat__r02__c082,cat,sound_or_sensory_cues,"Velvet-footed small-hunter carries a rising trill during a familiar greeting across a rocky meadow; meanwhile, the head and torso remain visible.",reject,1,3,0,0.028496820479631424,-0.8540553264319897,0,1,reject,stage1_reject
