description_id,true_concept,description,layer_index,layer_name,cat_before,cat_after,dog_before,dog_after,delta_cat,delta_dog,intended_direction
slot_37__dog__r01__c002,dog,A wagging yard guardian has a handler's gesture before sitting attentively.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.2284274846315384,0.3543420433998108,0.29539042711257935,0.34762927889823914,0.1259145587682724,0.05223885178565979,False
slot_37__fox__r05__c322,fox,A distant observer before retreating into brush marks a russet snowline hunter.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.14050546288490295,0.1563648134469986,0.12651143968105316,0.09591759741306305,0.015859350562095642,-0.030593842267990112,False
slot_37__bear__r01__c001,bear,An empty trail after detecting approaching voices identifies a massive shaggy forager.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.24203062057495117,0.1663326621055603,0.236087828874588,0.16533969342708588,-0.07569795846939087,-0.07074813544750214,False
slot_37__wolf__r07__c485,wolf,A wild gray pack hunter shows careful sniffing around an abandoned sled track.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.13174402713775635,0.09459640085697174,0.12005499005317688,0.0804731622338295,-0.03714762628078461,-0.03958182781934738,False
slot_37__rabbit__r08__c564,rabbit,A relaxed long-eared grazer displays curious inspection of a cardboard tunnel.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.0304727666079998,0.05100341886281967,-0.0020153354853391647,0.0049360524863004684,0.02053065225481987,0.006951387971639633,False
slot_37__deer__r01__c002,deer,Careful approach toward a salt block marks a white-tailed meadow grazer.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.12022899091243744,0.15645350515842438,0.13308817148208618,0.14017650485038757,0.03622451424598694,0.007088333368301392,False
slot_37__horse__r01__c001,horse,Careful stepping into a waiting trailer defines a long-maned pasture runner.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.13239535689353943,0.22511911392211914,0.17759960889816284,0.22255247831344604,0.09272375702857971,0.0449528694152832,False
slot_38__cat__r01__c001,cat,"Beside soft morning light, purring room-explorer reveals an offered hand before rubbing its cheek.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.11063261330127716,0.1095135509967804,0.1166733056306839,0.09778386354446411,-0.0011190623044967651,-0.018889442086219788,False
slot_38__dog__r02__c082,dog,A walking partner by matching their pace distinguishes broad-pawed gate-watcher near low evening light.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.3105781376361847,0.36641502380371094,0.37299132347106934,0.368181049823761,0.055836886167526245,-0.00481027364730835,False
slot_38__fox__r01__c002,fox,Sharp-eared field-stalker carries a roadside light with a brief cautious pause across a calm farmyard.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.12799449265003204,0.1259782314300537,0.11242413520812988,0.0984305888414383,-0.0020162612199783325,-0.01399354636669159,False
slot_38__bear__r04__c244,bear,Long-clawed wilderness-resident carries an empty trail after detecting approaching voices across a rocky meadow.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.14026837050914764,0.10102042555809021,0.11697481572628021,0.07912413030862808,-0.039247944951057434,-0.03785068541765213,False
slot_38__wolf__r04__c242,wolf,"Within a quiet fence line, pale-muzzled forest pack hunter demonstrates cautious inspection of a distant trail camera.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.11420980840921402,0.15459328889846802,0.14314275979995728,0.15539798140525818,0.040383480489254,0.012255221605300903,False
slot_38__rabbit__r05__c322,rabbit,"Beside a shallow stream bank, small hopping burrow forager reveals quick retreat beneath a low garden bench.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.21266980469226837,0.17383843660354614,0.20507121086120605,0.1560518443584442,-0.03883136808872223,-0.04901936650276184,False
slot_38__deer__r04__c243,deer,Brown woodland browser with branching antlers displays a sudden retreat from boots on the trail beside soft morning light.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.0952179953455925,0.09278325736522675,0.08008125424385071,0.05877351015806198,-0.002434737980365753,-0.021307744085788727,False
slot_38__horse__r01__c002,horse,A clear view shows powerful paddock runner with steady response to a rider's rein signal near a broad dirt trail.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.10384246706962585,0.18209099769592285,0.1272023618221283,0.16300441324710846,0.078248530626297,0.035802051424980164,False
slot_39__cat__r01__c002,cat,"Within a broad dirt trail, striped hearthside-prowler demonstrates gentle brushing while remaining loosely curled, where the pose shows balanced proportions.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.08221711218357086,0.15181688964366913,0.09416263550519943,0.1370963752269745,0.06959977746009827,0.042933739721775055,False
slot_39__dog__r03__c162,dog,"A returning person with vigorous tail sweeps distinguishes tongue-out family-companion near a narrow riverside path, where the posture remains natural.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.07021913677453995,0.23523762822151184,0.12510272860527039,0.21671581268310547,0.1650184988975525,0.09161308407783508,False
slot_39__fox__r01__c002,fox,"A clear view shows bushy-tailed den-visitor with discarded food while remaining ready to flee, as the head and torso remain visible.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.13833045959472656,0.1823388934135437,0.16366982460021973,0.1671854555606842,0.04400843381881714,0.0035156309604644775,False
slot_39__bear__r01__c002,bear,"Short-tailed mountain-roamer becomes recognizable through a roadside vehicle while remaining beyond the barrier, while the moment appears unstaged.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,-0.05116479843854904,0.0967903882265091,-0.03287043049931526,0.037551116198301315,0.14795517921447754,0.07042154669761658,False
slot_39__wolf__r04__c243,wolf,"Beside a narrow riverside path, wild gray pack predator reveals careful sniffing around an abandoned sled track; the setting supports the behavior.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.0235426127910614,0.06937279552221298,0.01977573148906231,0.03866357356309891,0.04583018273115158,0.018887842074036598,False
slot_39__rabbit__r02__c082,rabbit,"Within a patch of dense brush, short-tailed garden browser demonstrates soft pawing at the edge of a woven enclosure, where the viewpoint remains level.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,-0.00831262581050396,0.12796054780483246,0.020077187567949295,0.09075753390789032,0.13627317547798157,0.07068035006523132,False
slot_39__deer__r03__c162,deer,"Beside a rocky meadow, branch-antlered woodland traveler reveals alert watching of a distant roadside vehicle; ground contact stays clear.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.026538114994764328,-0.02184877172112465,-0.00997199211269617,-0.04289647936820984,-0.04838688671588898,-0.03292448818683624,False
slot_39__horse__r01__c002,horse,"Patient standing beside a grooming brush distinguishes muscular farmyard traveler near a shaded woodland edge, where the setting supports the behavior.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.11044156551361084,0.2746886610984802,0.1622183918952942,0.2370002418756485,0.16424709558486938,0.07478184998035431,False
slot_40__cat__r07__c483,cat,"Against a misty hillside, a familiar voice with an upright tail defines striped hearthside-prowler; its full body stays visible.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.07527296245098114,0.021624820306897163,0.05189499258995056,0.013030152767896652,-0.053648144006729126,-0.03886483982205391,False
slot_40__dog__r03__c162,dog,"Beside scattered autumn leaves, wet-nosed trail-helper reveals a handler's gesture before sitting attentively; ground contact stays clear.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.044706761837005615,0.1597616970539093,0.09897065162658691,0.15655922889709473,0.11505493521690369,0.05758857727050781,False
slot_40__fox__r01__c001,fox,"Within soft morning light, amber-eyed meadow-prowler demonstrates a roadside light with a brief cautious pause, where nearby tracks indicate scale.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.10230627655982971,0.07729186862707138,0.09125444293022156,0.06709186732769012,-0.02501440793275833,-0.024162575602531433,False
slot_40__bear__r01__c001,bear,"Long-clawed wilderness-resident displays a ranger's observation from across the river beside a quiet fence line, while the viewpoint remains level.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.0944543406367302,0.1358693391084671,0.10272379219532013,0.09612316638231277,0.04141499847173691,-0.006600625813007355,False
slot_40__wolf__r04__c245,wolf,"Careful sniffing around an abandoned sled track distinguishes bushy-tailed mountain pack tracker near an open grassy clearing, where ground contact stays clear.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.030789818614721298,0.14945842325687408,0.06036946177482605,0.13696859776973724,0.11866860091686249,0.0765991359949112,False
slot_40__rabbit__r03__c163,rabbit,"Quiet resting beside a ceramic food dish distinguishes white-tailed garden visitor near a sunlit garden path, where the posture remains natural.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.011529045179486275,0.18065650761127472,0.059952691197395325,0.15739651024341583,0.1691274642944336,0.09744381904602051,False
slot_40__deer__r01__c001,deer,"Beside a broad dirt trail, branch-antlered woodland traveler reveals a sudden retreat from boots on the trail; its full body stays visible.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.056162524968385696,0.012813340872526169,0.02830781415104866,-0.00225171260535717,-0.04334918409585953,-0.03055952675640583,False
slot_40__horse__r02__c082,horse,"Calm acceptance of a saddle and bridle distinguishes broad-chested stable resident near a shallow stream bank, where the pose shows balanced proportions.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.04404599964618683,0.1383662223815918,0.060599371790885925,0.11262698471546173,0.09432022273540497,0.052027612924575806,False
slot_41__cat__r01__c002,cat,Focused watching of birds beyond a closed window identifies a slit-eyed room hunter.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.18880897760391235,0.23683053255081177,0.2167636901140213,0.24542184174060822,0.048021554946899414,0.028658151626586914,False
slot_41__dog__r02__c082,dog,Careful sniffing during a new animal greeting defines a collared gate watcher.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.2979378402233124,0.3242754340171814,0.3631790280342102,0.36546313762664795,0.02633759379386902,0.002284109592437744,False
slot_41__fox__r03__c162,fox,Brief nose contact near a shared den identifies a russet snowline hunter.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.1354978382587433,0.16130822896957397,0.12323841452598572,0.10141683369874954,0.02581039071083069,-0.021821580827236176,False
slot_41__bear__r01__c003,bear,Wide avoidance of another massive forest forager marks a long-clawed cave sleeper.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.3121348023414612,0.1818828135728836,0.30985957384109497,0.21852000057697296,-0.13025198876857758,-0.09133957326412201,False
slot_41__wolf__r07__c485,wolf,A forest pack sentinel carries nose-to-muzzle greeting within the family group.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.19428151845932007,0.1932235062122345,0.21889939904212952,0.20834563672542572,-0.0010580122470855713,-0.010553762316703796,False
slot_41__rabbit__r01__c001,rabbit,Close huddling with smaller meadow companions is visible on a white-tailed garden browser.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.17301490902900696,0.21093204617500305,0.19151759147644043,0.1897309124469757,0.037917137145996094,-0.0017866790294647217,False
slot_41__deer__r02__c082,deer,A forest herd grazer reveals an antler display toward a competing male.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.20229503512382507,0.22076675295829773,0.2213297039270401,0.2270607352256775,0.018471717834472656,0.00573103129863739,False
slot_41__horse__r01__c001,horse,Close following behind the herd leader identifies a flowing-tailed field grazer.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.014820544049143791,0.17239788174629211,0.04520523175597191,0.12874040007591248,0.15757733583450317,0.08353516459465027,False
slot_42__cat__r06__c402,cat,A cautious nose greeting with a familiar room companion defines a purring house prowler.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.17162306606769562,0.213825523853302,0.21422047913074493,0.22857150435447693,0.042202457785606384,0.014351025223731995,False
slot_42__dog__r01__c001,dog,A floppy-eared home guardian shows quiet resting against another household companion.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,-0.04693875461816788,0.17815940082073212,-0.00562630221247673,0.12129514664411545,0.2250981628894806,0.12692144513130188,False
slot_42__fox__r01__c001,fox,Defensive circling around younger den residents identifies a russet snowline hunter.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.11059906333684921,0.11105309426784515,0.09150540828704834,0.06998443603515625,0.00045403093099594116,-0.02152097225189209,False
slot_42__bear__r01__c003,bear,A bulky streamside fisher shows careful watching of grazing animals across the slope.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.21757268905639648,0.20045512914657593,0.20939727127552032,0.161977618932724,-0.017117559909820557,-0.047419652342796326,False
slot_42__wolf__r04__c244,wolf,Protective positioning near younger pack members identifies a howling snow hunter.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.10454050451517105,0.15326395630836487,0.1249101459980011,0.15125244855880737,0.04872345179319382,0.026342302560806274,False
slot_42__rabbit__r01__c002,rabbit,A warning foot thump near feeding companions marks a round-eyed clover browser.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.05862297862768173,0.17020408809185028,0.08366145193576813,0.14485156536102295,0.11158110946416855,0.06119011342525482,False
slot_42__deer__r01__c002,deer,An alert brown woodland browser carries an antler display toward a competing male.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.16132262349128723,0.1917206346988678,0.1716480255126953,0.20256072282791138,0.030398011207580566,0.030912697315216064,False
slot_42__horse__r02__c082,horse,A farm runner shows ear-pinned warning toward a newcomer at feed.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.21934926509857178,0.263278603553772,0.25734126567840576,0.28283071517944336,0.043929338455200195,0.025489449501037598,False
slot_43__cat__r01__c002,cat,"Beside soft morning light, curled-tail home-companion reveals silent stalking of a tiny moving insect.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.16724489629268646,0.1670050024986267,0.18019478023052216,0.14560942351818085,-0.00023989379405975342,-0.03458535671234131,False
slot_43__dog__r01__c004,dog,Collar-wearing yard-guardian becomes recognizable through careful sniffing during a new animal greeting near a shaded woodland edge.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.03527085483074188,0.16443614661693573,0.08315166085958481,0.16535350680351257,0.12916529178619385,0.08220184594392776,False
slot_43__fox__r01__c002,fox,"Against a shallow stream bank, brief nose contact near a shared den defines amber-eyed meadow-prowler.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.15556365251541138,0.1069018617272377,0.14391237497329712,0.10107395052909851,-0.048661790788173676,-0.04283842444419861,False
slot_43__bear__r02__c083,bear,Round-eared timberland-giant displays patient waiting near fish moving through shallows beside soft morning light.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.11432913690805435,0.17681646347045898,0.13999736309051514,0.13754990696907043,0.06248732656240463,-0.002447456121444702,False
slot_43__wolf__r07__c485,wolf,A tense boundary display toward a rival group distinguishes thick-coated howling sentinel near a shaded woodland edge.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.13085997104644775,0.040033452212810516,0.09155930578708649,0.007794772274792194,-0.09082651883363724,-0.08376453071832657,False
slot_43__rabbit__r01__c001,rabbit,A clear view shows short-tailed garden browser with nose touching with another long-eared grazer near a misty hillside.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.048603497445583344,0.10975724458694458,0.03672251105308533,0.04368238151073456,0.06115374714136124,0.006959870457649231,False
slot_43__deer__r02__c081,deer,"Against a patch of dense brush, an antler display toward a competing male defines branch-antlered woodland traveler.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.20979928970336914,0.0984291285276413,0.18789872527122498,0.10507135093212128,-0.11137016117572784,-0.0828273743391037,False
slot_43__horse__r01__c001,horse,"Beside a rocky meadow, upright-eared pasture grazer reveals parallel grazing beside several herd companions.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.16367119550704956,0.12121842801570892,0.16604521870613098,0.12187913060188293,-0.04245276749134064,-0.04416608810424805,False
slot_44__cat__r03__c162,cat,"Focused watching of birds beyond a closed window distinguishes retractable-clawed climber near a pale winter field, where the posture remains natural.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.015704400837421417,0.1182742491364479,0.030989715829491615,0.07446616142988205,0.10256984829902649,0.043476447463035583,False
slot_44__dog__r01__c004,dog,"Within a shallow stream bank, panting ball-chaser demonstrates coordinated running beside a familiar walking partner, where its full body stays visible.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.02306956797838211,0.21480485796928406,0.09691787511110306,0.20051667094230652,0.19173529744148254,0.10359879583120346,False
slot_44__fox__r04__c242,fox,"Beside a patch of dense brush, russet snowline-hunter reveals cautious distance from larger woodland predators; the moment appears unstaged.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,-0.03278437256813049,0.037332333624362946,-0.02498784288764,-0.00406370684504509,0.07011670619249344,0.02092413604259491,False
slot_44__bear__r04__c245,bear,"A clear view shows bulky streamside-fisher with wide avoidance of another massive forest forager, as the posture remains natural.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.1502692848443985,0.18198227882385254,0.16794708371162415,0.15370455384254456,0.03171299397945404,-0.01424252986907959,False
slot_44__wolf__r03__c161,wolf,"Beside low evening light, amber-eyed pack sentinel reveals protective positioning near younger pack members; the head and torso remain visible.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.09902865439653397,0.12167366594076157,0.09995776414871216,0.09446868300437927,0.0226450115442276,-0.005489081144332886,False
slot_44__rabbit__r07__c484,rabbit,"Against an open grassy clearing, close huddling with smaller meadow companions defines small long-eared burrow grazer; the pose shows balanced proportions.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.010115543380379677,0.12870225310325623,0.034762367606163025,0.10502827912569046,0.1185867115855217,0.07026591151952744,False
slot_44__deer__r01__c001,deer,"Within soft morning light, slender-legged forest grazer demonstrates an antler display toward a competing male, where nearby tracks indicate scale.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.12918847799301147,0.19160443544387817,0.16595309972763062,0.1996084451675415,0.0624159574508667,0.03365534543991089,False
slot_44__horse__r01__c001,horse,"Broad-chested stable resident displays mutual neck grooming with a familiar partner beside a quiet fence line, while the viewpoint remains level.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,-0.005070988088846207,0.22183698415756226,0.04370670020580292,0.16322283446788788,0.22690796852111816,0.11951613426208496,False
slot_45__cat__r08__c570,cat,"During a clearly visible group moment, whiskered house-prowler becomes recognizable through silent stalking of a tiny moving insect, while ground contact stays clear.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.0995197594165802,0.13447001576423645,0.12099684029817581,0.1336994469165802,0.03495025634765625,0.012702606618404388,False
slot_45__dog__r01__c002,dog,"Quiet resting against another household companion distinguishes broad-pawed gate-watcher near a calm farmyard, where the setting supports the behavior.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.06414108723402023,0.2103460729122162,0.11774925887584686,0.2033889889717102,0.14620497822761536,0.08563973009586334,False
slot_45__fox__r04__c243,fox,"Within a sunlit garden path, amber-eyed meadow-prowler demonstrates defensive circling around younger den residents, where the background preserves its outline.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.07354851812124252,0.12322422116994858,0.08132511377334595,0.10499714314937592,0.049675703048706055,0.023672029376029968,False
slot_45__bear__r08__c580,bear,"During a clearly visible group moment, wide avoidance of another massive forest forager distinguishes massive shaggy-forager; meanwhile, the moment appears unstaged.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.13658295571804047,0.17619620263576508,0.17631615698337555,0.18138064444065094,0.03961324691772461,0.005064487457275391,False
slot_45__wolf__r04__c245,wolf,"Within a patch of dense brush, wild gray pack predator demonstrates protective positioning near younger pack members, where the setting supports the behavior.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.04763554781675339,0.09783366322517395,0.05682610720396042,0.0863359123468399,0.05019811540842056,0.029509805142879486,False
slot_45__rabbit__r01__c001,rabbit,"Beside an open grassy clearing, round-eyed grassland nibbler reveals parallel grazing beside several burrow residents; its full body stays visible.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.06616726517677307,0.0943882018327713,0.07627759873867035,0.09430307894945145,0.02822093665599823,0.018025480210781097,False
slot_45__deer__r01__c006,deer,"Within a misty hillside, branch-antlered woodland traveler demonstrates protective standing near a spotted youngster, where the pose shows balanced proportions.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.018369155004620552,0.0544346459209919,0.010404735803604126,0.02041664533317089,0.036065489053726196,0.010011909529566765,False
slot_45__horse__r04__c243,horse,"Long-maned stable grazer with powerful legs carries playful running beside a younger pasture companion across a shallow stream bank; meanwhile, nearby tracks indicate scale.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.0771583691239357,0.16368645429611206,0.11175377666950226,0.1574672907590866,0.08652808517217636,0.04571351408958435,False
slot_46__cat__r01__c001,cat,Soft chirping notes while watching distant birds marks a soft-pawed indoor hunter.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.2053956538438797,0.23538249731063843,0.236284077167511,0.23614008724689484,0.029986843466758728,-0.0001439899206161499,False
slot_46__dog__r01__c003,dog,A tail-wagging family companion reveals a low rumble when unfamiliar movement approaches.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.26609593629837036,0.38133102655410767,0.35420849919319153,0.40319767594337463,0.1152350902557373,0.048989176750183105,False
slot_46__fox__r01__c002,fox,An amber-eyed meadow prowler carries a brief high call across evening woodland.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.22294184565544128,0.12950164079666138,0.19325846433639526,0.12045757472515106,-0.09344020485877991,-0.0728008896112442,False
slot_46__bear__r01__c002,bear,A deep warning rumble in dense woodland defines a thick-furred woodland giant.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.23459531366825104,0.14178192615509033,0.21624508500099182,0.12413492798805237,-0.0928133875131607,-0.09211015701293945,False
slot_46__wolf__r04__c242,wolf,Upright ears locating distant movement under snow is visible on a howling snow hunter.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.04227728396654129,0.13680359721183777,0.057666510343551636,0.1082826778292656,0.09452631324529648,0.05061616748571396,False
slot_46__rabbit__r03__c161,rabbit,A burrow resident has a sharp hind-foot thump warning the colony.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.21388432383537292,0.14711293578147888,0.20006193220615387,0.15063470602035522,-0.06677138805389404,-0.049427226185798645,False
slot_46__deer__r01__c001,deer,Careful scent testing of the moving air identifies a long-legged clearing grazer.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.19039994478225708,0.1735682487487793,0.19658271968364716,0.15538734197616577,-0.016831696033477783,-0.041195377707481384,False
slot_46__horse__r01__c002,horse,A clear neigh carrying beyond the stable identifies a swift-maned field traveler.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.22710400819778442,0.16601873934268951,0.21950678527355194,0.152776300907135,-0.06108526885509491,-0.06673048436641693,False
slot_47__cat__r01__c001,cat,A whiskered lap companion shows a rising trill during a familiar greeting.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.3300456404685974,0.25146031379699707,0.36470240354537964,0.31450599431991577,-0.07858532667160034,-0.05019640922546387,False
slot_47__dog__r01__c001,dog,Quick breathy whines beside a closed door identifies a leash-wearing companion.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.2587721347808838,0.24091225862503052,0.28360411524772644,0.24619615077972412,-0.01785987615585327,-0.03740796446800232,False
slot_47__fox__r05__c324,fox,Short warning barks from dense cover marks an orange-chested hedge stalker.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.2373398095369339,0.11819741129875183,0.21307086944580078,0.10290423035621643,-0.11914239823818207,-0.11016663908958435,False
slot_47__bear__r02__c081,bear,A round-eared forest giant has a deep warning rumble in dense woodland.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.224664568901062,0.17307303845882416,0.22592973709106445,0.16703233122825623,-0.051591530442237854,-0.05889740586280823,False
slot_47__wolf__r01__c001,wolf,A gray pack hunter carries a deep warning growl beneath raised neck fur.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.16726665198802948,0.20435301959514618,0.1824641227722168,0.19500763714313507,0.0370863676071167,0.012543514370918274,False
slot_47__rabbit__r01__c001,rabbit,Wide ears detecting movement beyond the hedge defines a long-eared meadow grazer.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.07892163842916489,0.1589198112487793,0.09036333858966827,0.12473650276660919,0.07999817281961441,0.03437316417694092,False
slot_47__deer__r01__c002,deer,Large ears turning toward a broken twig defines a white-tailed meadow grazer.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.21031001210212708,0.24293845891952515,0.2507663071155548,0.2626568078994751,0.03262844681739807,0.011890500783920288,False
slot_47__horse__r04__c241,horse,A stable grazer shows rhythmic hoofbeats approaching across firm ground.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.17552781105041504,0.18313676118850708,0.18884223699569702,0.18911530077457428,0.007608950138092041,0.0002730637788772583,False
slot_48__cat__r01__c001,cat,"Against an open grassy clearing, a steady vibration during relaxed contact defines purring room-explorer.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.15948057174682617,0.11157594621181488,0.1494559645652771,0.12673741579055786,-0.04790462553501129,-0.02271854877471924,False
slot_48__dog__r01__c002,dog,"Against a broad dirt trail, a low rumble when unfamiliar movement approaches defines panting ball-chaser.",14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.13929155468940735,0.16463185846805573,0.15267372131347656,0.1540902853012085,0.025340303778648376,0.0014165639877319336,False
slot_48__fox__r02__c083,fox,Slender nighttime-forager displays a brief high call across evening woodland beside a shallow stream bank.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.2314235270023346,0.09549111872911453,0.1892959624528885,0.07350681722164154,-0.13593241572380066,-0.11578914523124695,False
slot_48__bear__r01__c001,bear,Heavy-pawed backcountry-wanderer displays a deep warning rumble in dense woodland beside a patch of dense brush.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.14746928215026855,0.08461526781320572,0.12896236777305603,0.08118022233247757,-0.06285401433706284,-0.04778214544057846,False
slot_48__wolf__r01__c001,wolf,A clear view shows amber-eyed pack sentinel with a long resonant howl answered across the valley near a rocky meadow.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.17289721965789795,0.04744631052017212,0.1311677247285843,0.02349766343832016,-0.12545090913772583,-0.10767006129026413,False
slot_48__rabbit__r01__c003,rabbit,Quick-footed burrow resident displays wide ears detecting movement beyond the hedge beside a narrow riverside path.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.2169932723045349,0.12914451956748962,0.19007423520088196,0.11756658554077148,-0.08784875273704529,-0.07250764966011047,False
slot_48__deer__r04__c245,deer,Antlered split-hoofed woodland browser displays large ears turning toward a broken twig beside soft morning light.,14,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,0.15127027034759521,0.056324075907468796,0.1126561164855957,0.041712284088134766,-0.09494619071483612,-0.07094383239746094,False
